ticker,name,expected_return,volatility,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,Invesco QQQ Trust,0.2259075817789214,0.1911495596795325,1.0,6.386457721733749,0.22877774756659797,0.2259075817789214,0.1911495596795325,0.5792843555051141,-0.2782340505390867,-0.2782340505390869,0.9809740315755098,1.6193254553562872,-0.1031759477417532,0.11548152492830766,0.25845239339509485,0.2619572404080408,0.18283176402207824,,0.22877774756659797,0.182253204539188,0.19973529578627727
SPMO,Invesco S&P 500 Momentum ETF,0.22769564068949227,0.18909421590975262,1.0,6.51518251997224,0.2315053061786585,0.22769564068949233,0.18909421590975262,0.6635801189742909,-0.03967587357204705,-0.19003653477100046,1.0010925622052418,1.7336631771540025,-0.09877775710493142,0.1786103586685337,0.26708974063601487,0.3908777533947363,0.2385968322597658,,0.2315053061786585,0.2184518631903873,0.207877633241285
AIA,iShares Asia 50 ETF,0.1541639954523333,0.19080362766725878,1.0,3.3912828044470755,0.14532656559397572,0.15416399545233328,0.19080362766725878,0.43827848328074737,-0.17357240054941825,-0.37196112203648946,0.6067451089976942,1.0443355160154906,-0.09782884226422106,0.3661486843268471,0.6628274332195812,0.3899097284275006,0.17467115437850045,,0.14532656559397572,0.2094574547922401,0.2120372249724636
GLD,SPDR Gold Shares,0.1658434431964755,0.15068275712237778,1.0,3.992904628487236,0.16629894264400003,0.1658434431964755,0.15068275712237778,0.6148184716811123,-0.06704817652936479,-0.2382431439388064,0.845807563149117,1.5898714417851352,-0.09501637369634475,-0.013698048789798745,0.28185739566661105,0.33271159933789196,0.23487136716111046,,0.16629894264400003,0.18332074486395258,0.15676920658311194
XLE,State Street Energy Select Sector SPDR ETF,0.19165373091753607,0.31406641437296184,1.0,3.584041185600459,0.15238341433174485,0.19165373091753607,0.31406641437296184,0.7624174087325974,-0.35720193033634573,-0.56819601428017,0.48798246586573996,0.7812157999738647,0.035413292210946246,0.35990437024539634,0.426002940950994,0.17382916941563464,0.29926631708956797,,0.15238341433174485,0.217989177184238,0.2623914889676842
144600,KODEX 은선물(H),0.17220301362959767,0.3576901932758316,1.0,2.7547770700636933,0.11917627591013935,0.1722030136295977,0.3576901932758316,1.3635852240765045,-0.1557017543859649,-0.48351351351351346,0.37408961318714445,0.6866411420507985,-0.0938759065269944,-0.10789369297897633,0.6614952718676126,0.3389055902571547,0.17767522115638945,,0.11917627591013935,0.4683011130302887,0.4006449054574981
SCHD,Schwab U.S. Dividend Equity ETF,0.16021704347201626,0.1475019340677964,1.0,3.8072577604532114,0.16014554221649813,0.16021704347201626,0.1475019340677964,0.41304987991372877,-0.025728124254531748,-0.1813393798346492,0.8259024985381964,1.3379176451206933,-0.0007309114436574449,0.23539076644439016,0.29219786853945084,0.1780805663087115,0.13929482565726392,,0.16014554221649813,0.1270542769600373,0.13065308775284487
