date,portfolio,ticker,cumulative_active_contribution
2017-09-30,optimized,QQQ,-0.0037241597236259733
2017-10-31,optimized,QQQ,-0.00023785898021916763
2017-11-30,optimized,QQQ,-0.0018871596145043977
2017-12-31,optimized,QQQ,-0.0012596871542775822
2018-01-31,optimized,QQQ,0.0019725725747423988
2018-02-28,optimized,QQQ,0.005699796341197487
2018-03-31,optimized,QQQ,0.0036194702412643293
2018-04-30,optimized,QQQ,0.003601996787836366
2018-05-31,optimized,QQQ,0.008776367252295143
2018-06-30,optimized,QQQ,0.009711081008590236
2018-07-31,optimized,QQQ,0.008286184719641203
2018-08-31,optimized,QQQ,0.012389641791707741
2018-09-30,optimized,QQQ,0.011008582085633677
2018-10-31,optimized,QQQ,0.008284321082544956
2018-11-30,optimized,QQQ,0.004994654784398848
2018-12-31,optimized,QQQ,0.0044386924623614505
2019-01-31,optimized,QQQ,0.0069502023846358015
2019-02-28,optimized,QQQ,0.006552335865270861
2019-03-31,optimized,QQQ,0.009951873167736354
2019-04-30,optimized,QQQ,0.01224383599793686
2019-05-31,optimized,QQQ,0.009259906034270123
2019-06-30,optimized,QQQ,0.010230203269745927
2019-07-31,optimized,QQQ,0.011565410549698956
2019-08-31,optimized,QQQ,0.011203218499350192
2019-09-30,optimized,QQQ,0.009590929423269829
2019-10-31,optimized,QQQ,0.012921850389409857
2019-11-30,optimized,QQQ,0.01364056124824805
2019-12-31,optimized,QQQ,0.015462855577157235
2020-01-31,optimized,QQQ,0.020148755408455593
2020-02-29,optimized,QQQ,0.023147061980247702
2020-03-31,optimized,QQQ,0.03140403134792127
2020-04-30,optimized,QQQ,0.03473964149789365
2020-05-31,optimized,QQQ,0.03793921980617724
2020-06-30,optimized,QQQ,0.04484433799921818
2020-07-31,optimized,QQQ,0.04713064339976618
2020-08-31,optimized,QQQ,0.053384181795565644
2020-09-30,optimized,QQQ,0.04974718767911106
2020-10-31,optimized,QQQ,0.04939659340208546
2020-11-30,optimized,QQQ,0.04993451935484689
2020-12-31,optimized,QQQ,0.052324906061967894
2021-01-31,optimized,QQQ,0.05387308724474804
2021-02-28,optimized,QQQ,0.04923900106444691
2021-03-31,optimized,QQQ,0.04474483967746428
2021-04-30,optimized,QQQ,0.045704891506311324
2021-05-31,optimized,QQQ,0.042740336367749994
2021-06-30,optimized,QQQ,0.049162961629952866
2021-07-31,optimized,QQQ,0.049833611155392935
2021-08-31,optimized,QQQ,0.05182573519811926
2021-09-30,optimized,QQQ,0.050174106529224445
2021-10-31,optimized,QQQ,0.05149536359451114
2021-11-30,optimized,QQQ,0.056009899168312054
2021-12-31,optimized,QQQ,0.050689121350660095
2022-01-31,optimized,QQQ,0.0399381307725475
2022-02-28,optimized,QQQ,0.04288233840529399
2022-03-31,optimized,QQQ,0.04433911902196972
2022-04-30,optimized,QQQ,0.036360454523171284
2022-05-31,optimized,QQQ,0.03356487094560566
2022-06-30,optimized,QQQ,0.03248006141912609
2022-07-31,optimized,QQQ,0.037794178492389585
2022-08-31,optimized,QQQ,0.036071018142926674
2022-09-30,optimized,QQQ,0.03389714934849956
2022-10-31,optimized,QQQ,0.027412100097348426
2022-11-30,optimized,QQQ,0.027389960416365215
2022-12-31,optimized,QQQ,0.024113020368241617
