asset,optimized,provided
QQQ,0.19031141636276253,0.22717334032352046
SPMO,0.32868267665750023,0.22255807122905602
AIA,0.0,0.13662845562355858
GLD,0.396636301379013,0.04902237544944009
XLE,0.04240029715161093,0.22687639584562108
144600,0.0,0.04997359179470754
SCHD,0.04196930844911336,0.08776776973409618
