year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,ytd,portfolio
2020,0.024139420960472016,-0.033723638122801866,-0.055356739626565156,0.08493225658216896,0.0269637786410408,0.016494339720939208,0.0663886368258971,0.025895282674085668,-0.02896984645988954,-0.022514253192399088,0.05252241354224769,0.033521150496632346,0.1959234849265541,Sample Portfolio
2021,-0.01982772038038576,-0.006780626175467973,0.016545283605643873,0.04491547286811974,0.018063094766624942,0.00823363543768918,0.026781172425991234,0.018611711006212926,-0.04113411990883828,0.05267927449943327,-0.001800639524942054,0.03249126896400891,0.15487648535873078,Sample Portfolio
2022,-0.042830162525982665,-0.00822883302107162,0.013797668250819944,-0.07424330890526169,-0.010348364447395774,-0.05477985346685121,0.05148650480520353,-0.03917521045582982,-0.07654866748865734,0.032806217378374795,0.06469429880688038,-0.032832988622456274,-0.173065504295153,Sample Portfolio
2023,0.06453808735287189,-0.03553681424564445,0.047539854417539315,0.011984336672369013,-0.005877844218736366,0.035417309489278695,0.020010376858795764,-0.018307677846661537,-0.05311974363482204,-0.009188961695851563,0.07901774942626637,0.046082659267997136,0.18797377142716187,Sample Portfolio
2024,0.002220004547553711,0.02824452094398009,0.038463918047243056,-0.030560495478337838,0.03946187150977492,0.024689078572073773,0.024701361365322503,0.022464973677861814,0.027076165415998547,-0.005637592499035404,0.03277301962426675,-0.028355996073235544,0.18652645621765251,Sample Portfolio
2025,0.030669771686077055,0.007295599583942939,-0.015324902337337885,0.00496439480816088,0.028225928243736258,0.03545525506451074,0.009842713515962297,0.023415455929207553,0.05472177309194611,0.024959006089763,0.01495602021140412,0.0014767170330401988,0.24216185686119363,Sample Portfolio
2026,0.03332026354684488,0.02282286217127961,-0.062098883509715236,0.05573517268890385,0.029743090566517496,-0.027038287686311627,-0.006880863748543405,0.03623751425484826,,,,,0.07902799988057829,Sample Portfolio
2020,-0.011859662794320705,-0.06264012718000214,-0.11871896491419053,0.14437712494819857,0.053146859389619716,0.051203986066497564,0.10404889853469353,0.06139261216903597,-0.06603819864217764,-0.010302715848366999,0.06340557844391652,0.0695660857424157,0.27405135553794335,Portfolio 2
2021,0.011939812309787646,0.01970888513344233,0.00415153380703044,0.0388226555273127,0.03375488904106427,-0.004748795590498681,-0.01636825394457524,0.003642851947463718,-0.03761242577956762,0.06577324175463768,-0.01873832849820291,0.020019665289824,0.12238479594026086,Portfolio 2
2022,-0.01584573050421315,0.009229382358161401,0.02928756772244824,-0.07980282954297772,0.004958041315321932,-0.08962739587154878,0.038376090768717924,-0.0374185222955618,-0.07717136799571514,0.049397333643545246,0.10603364504286467,-0.02278016813098711,-0.09956658209224278,Portfolio 2
