portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,0.029573927205018353,0.040847024115636704,-0.011273096910618348,35,12,23,35,34.285714285714285,0.0182270166968297,-0.026664460531895588,1.82270166968297,-2.6664460531895586,-1.1273096910618348
optimized,down,-0.010195656764523593,-0.027313544979918745,0.01711788821539515,23,18,5,23,78.26086956521739,0.02573455408203565,-0.01390210890451063,2.5734554082035648,-1.3902108904510628,1.7117888215395152
provided,up,0.022333179899278757,0.040847024115636704,-0.018513844216357944,35,12,23,35,34.285714285714285,0.012788574612677793,-0.03484554099672441,1.2788574612677792,-3.484554099672441,-1.8513844216357944
provided,down,-0.014865457677353503,-0.027313544979918745,0.01244808730256524,23,14,9,23,60.86956521739131,0.02807660623194658,-0.011862942143139071,2.807660623194658,-1.1862942143139072,1.244808730256524
