portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,2.1647415319133105,0.17326024462505285,0.16563876136377928,0.09888654099533768,0.32026500632038357,-0.07641062676209631,-0.09181453507663662,1.2867669603649265,2.2119081860844227,0.16563876136377925
provided,1.0,1.5102011307072394,0.0890346071684831,0.09098395239219843,0.1045053934647732,0.22158732607532006,-0.16964159750264463,-0.16964159750264451,0.5032192412511067,0.7430149790474282,0.09098395239219845
benchmark,1.0,2.1127970102469154,0.1673792060441417,0.1658139950708593,0.14302207731346905,0.43411658567333666,-0.13336251830185963,-0.13403072951156114,0.8909055851942431,1.4704377234220298,0.1658139950708593
