portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,-8.46264024584491,30.523291629921133,34.18913292480001,24.32912336591986,,9.850372480720004,20.584682524418763,12.063595162887788,11.532410806191864
provided,-7.8097748593774385,40.20314826637665,32.56497908785825,23.55264686063738,,19.055944186100817,20.555395821073596,13.200424061438842,12.785687804659515
benchmark,-5.867600792947014,20.246420162467672,22.71477581603221,16.78453937160551,,8.88832490115481,17.878624665006292,12.5079925140376,14.294089394716048
