portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,3.163866846571585,3.9186497888215293,-0.7547829422499442,72,24,48,72,33.33333333333333,1.97207197829377,-2.1182104025218016,-0.7547829422499442
optimized,down,-1.443206963113549,-3.414795204219655,1.9715882411061068,36,26,10,36,72.22222222222221,3.1589883197379915,-1.1156519633367947,1.9715882411061068
provided,up,3.687034980629267,3.9186497888215293,-0.23161480819226238,72,33,39,72,45.83333333333333,1.295977602883064,-1.5241930021790777,-0.23161480819226238
provided,down,-2.424072590410305,-3.414795204219655,0.9907226138093509,36,27,9,36,75.0,1.7312543469616963,-1.2308725856476854,0.9907226138093509
