metric,unit,optimized,provided,benchmark
alpha,percent,7.550713477038585,4.45041481031483,2.0816681711721685e-15
beta,ratio,0.5902253518048172,0.8318223111103641,0.9999999999999998
calmar_ratio,ratio,2.9681432254754214,3.0514207228671646,2.602774551844718
excess_kurtosis,ratio,1.6524585326046553,1.4922374655171944,0.48075304512655137
historical_var_95,percent,2.9636596586338384,5.37840451298842,5.53714942806841
modigliani_modigliani,percent,24.076398419603407,21.101457416865088,17.690017493693606
r_squared,ratio,0.5788968394225338,0.8093730287542449,1.0
skewness,ratio,-0.4102416002815521,-0.46078380380728606,-0.5554193821902073
treynor_ratio,ratio,0.2659767851972784,0.19187399173589403,0.1385053473507292
