portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
Portfolio 1,10000.0,118821.89657722395,0.12052236135613015,0.12082167591242977,0.11400585163122903,0.30922955740931735,-0.2190426367920476,-0.28015883678025044,0.9043246709687226,1.487688739941595
benchmark,10000.0,96881.0419493081,0.11005452800663296,0.11588014861128992,0.14801351529251464,0.3230780792459751,-0.3679498983737455,-0.5078479310351309,0.6631609064199041,0.9941924334811604
