portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,-1.1517750714093444,25.85442287753206,25.436963315197424,15.333805228019726,17.923425991605413,13.644088137894306,16.013619231907672,12.898394890185907,15.833852295489633
provided,-1.4602065166906986,31.321850913583262,23.06699428835117,11.316265472006503,14.087562937546583,16.986816465909648,12.083851942425916,13.212221378612648,15.738265429688159
benchmark,1.658483197328664,20.23085945422607,20.91749655298363,12.692138263113574,15.272569439294713,13.081637433046645,15.09026164138878,12.939405064325038,15.869529693302823
