portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,3.150653898059605,3.9186503176628156,-0.7679964196032106,72,23,49,72,31.944444444444443,2.0302461275381147,-2.0814572070368937,-0.7679964196032106
optimized,down,-1.4453695491935603,-3.4147959577252305,1.9694264085316697,36,27,9,36,75.0,3.026058634617287,-1.2004702697251817,1.9694264085316697
provided,up,3.5092557286245274,3.9186503176628156,-0.40939458903828774,72,28,44,72,38.88888888888889,1.3742075744932492,-1.5444141476492657,-0.40939458903828774
provided,down,-2.215969289663778,-3.4147959577252305,1.1988266680614528,36,25,11,36,69.44444444444444,2.139915187240091,-0.9400108755263622,1.1988266680614528
