point,ex_ante_sharpe,ex_post_sharpe,cagr_pct,monthly_gain_to_pain_ratio,pain_ratio,expected_return_pct,volatility_pct,maximum_drawdown_pct,mdd_depth_pct,tuw_pct,pain_area_pct_months,pain_index_pct,max_underwater_months,observations,delta_cagr_pct,delta_sharpe,delta_monthly_gain_to_pain_ratio,delta_pain_ratio,delta_mdd_depth_pct,delta_tuw_pct,delta_pain_index_pct,mdd_cost_per_0_10_sharpe,tuw_cost_per_0_10_sharpe,pain_cost_per_0_10_sharpe,segment
1,1.2381162565396389,1.2381162565396384,17.645342308463707,2.29008098906916,10.060000998574978,16.90520862872995,10.5529071289526,-9.236303726159012,9.236303726159012,51.85185185185185,148.21398443143835,1.3723517076985032,12,108,,,,,,,,,,,gmv_to_max_sharpe
2,1.243653752790293,1.2436537527902933,17.71388772115998,2.2975994980199115,10.187652355436958,16.964444510787608,10.553549750257591,-9.28446079385823,9.28446079385823,50.92592592592593,147.08351675884944,1.3618844144337912,12,108,0.0685454126962739,0.005537496250654916,0.007518508950751457,0.12765135686198015,0.04815706769921846,-0.9259259259259167,-0.010467293264712074,0.8696541815901538,-16.721021270513873,-0.18902573998987565,gmv_to_max_sharpe
3,1.2490385001356488,1.2490385001356485,17.78231407344979,2.3051146972270327,10.314812433873913,17.023680392845268,10.555477379434455,-9.332678495178792,9.332678495178792,50.0,145.98673428674292,1.3517290211735455,11,108,0.06842635228980853,0.005384747345355212,0.0075151992071211815,0.12716007843695465,0.0482177013205618,-0.9259259259259309,-0.010155393260245615,0.8954496511735791,-17.195345789521923,-0.18859553863758305,gmv_to_max_sharpe
4,1.254268699842917,1.2542686998429164,17.85062111870557,2.3126265888755277,10.437344226479249,17.082916274902935,10.55868931269738,-9.380956830120702,9.380956830120702,49.074074074074076,144.9796911986685,1.3424045481358193,11,108,0.06830704525577858,0.005230199707267902,0.007511891648495084,0.12253179260533642,0.04827833494191047,-0.9259259259259238,-0.00932447303772621,0.9230686712559513,-17.703452597407594,-0.1782813957327269,gmv_to_max_sharpe
5,1.259342724852941,1.259342724852941,17.918808610361303,2.320135175148481,10.552291561759876,17.142152156960595,10.56318437849658,-9.429295798683967,9.429295798683967,49.074074074074076,144.09829211868282,1.3342434455433594,11,108,0.06818749165573479,0.005074025010024519,0.007508586272953366,0.11494733528062717,0.04833896856326447,0.0,-0.008161102592459946,0.9526750157471315,0.0,-0.16084080343191903,gmv_to_max_sharpe
6,1.2642591222252906,1.2642591222252904,17.986876301912936,2.327640458227054,10.66107108522517,17.201388039018255,10.568960939651802,-9.47769540086859,9.47769540086859,49.074074074074076,143.31754196752846,1.3270142774771154,11,108,0.06806769155163295,0.00491639737234939,0.007505283078572678,0.1087795234652944,0.0483996021846238,0.0,-0.007229168066243963,0.9844526086689199,0.0,-0.14704198051406436,gmv_to_max_sharpe
7,1.2690166150469135,1.2690166150469133,18.054823946918972,2.3351424402904915,10.771007601704895,17.26062392107591,10.576016896326504,-9.526155636674517,9.526155636674517,49.074074074074076,142.53604723974067,1.319778215182784,11,108,0.06794764500603634,0.004757492821622966,0.007501982063437662,0.10993651647972413,0.04846023580592629,0.0,-0.007236062294331491,1.0186087004834325,0.0,-0.15209822832403116,gmv_to_max_sharpe
8,1.2736141037994304,1.2736141037994304,18.12265129900088,2.3418896303892227,10.876594927232372,17.31985980313357,10.58434968983021,-9.57467650610181,9.57467650610181,48.148148148148145,141.8258391234932,1.3132022141064186,11,108,0.06782735208190616,0.004597488752517087,0.006747190098731259,0.10558732552747685,0.04852086942729272,-0.9259259259259309,-0.0065760010763653565,1.055377664615883,-20.139819274576674,-0.1430346310856128,gmv_to_max_sharpe
9,1.2780506671833691,1.2780506671833698,18.190358111843775,2.3476546723928413,10.969753043732736,17.379095685191235,10.593956307232958,-9.62325800915046,9.62325800915046,48.148148148148145,141.28800639077127,1.3082222813960303,11,108,0.06770681284289637,0.004436563383939385,0.005765042003618603,0.09315811650036387,0.048581503048650276,0.0,-0.004979932710388324,1.0950255602009005,0.0,-0.11224752763402339,gmv_to_max_sharpe
10,1.282325562400877,1.2823255624008774,18.257944139196702,2.3534087120457237,11.062938118192701,17.438331567248895,10.604833286772593,-9.671900145820455,9.671900145820455,49.074074074074076,140.757709431769,1.3033121243682315,11,108,0.0675860273529274,0.004274895217507568,0.005754039652882348,0.09318507445996538,0.048642136669995395,0.9259259259259309,-0.004910157027798734,1.13785564780125,21.659616875142547,-0.11486028962042134,gmv_to_max_sharpe
11,1.2864382249016004,1.2864382249016004,18.325409134873325,2.359151780814156,11.140864777271023,17.49756744930655,10.616976724032408,-9.720602916111787,9.720602916111787,49.074074074074076,140.42716431017553,1.3002515213905141,11,108,0.06746499567662312,0.004112662500723063,0.005743068768432558,0.0779266590783223,0.04870277029133163,0.0,-0.003060602977717375,1.1842150986804536,0.0,-0.07441901632286331,gmv_to_max_sharpe
12,1.2903882675995186,1.2903882675995186,18.39275285275239,2.364883910044557,11.21914184736717,17.55680333136421,10.630382278863678,-9.769366320024464,9.769366320024464,49.074074074074076,140.09566788168135,1.297182110015568,11,108,0.06734371787906568,0.00395004269791821,0.005732129230400673,0.07827707009614748,0.04876340391267675,0.0,-0.003069411374946096,1.2345032102659679,0.0,-0.0777057771189098,gmv_to_max_sharpe
13,1.2941754795714835,1.2941754795714835,18.459975046778275,2.370052099834733,11.297773149787169,17.616039213421875,10.645045183024768,-9.818190357558477,9.818190357558477,49.074074074074076,139.76322113980183,1.2941038994426095,11,108,0.06722219402588436,0.0037872119719648545,0.005168189790176303,0.07863130241999805,0.04882403753401299,0.0,-0.0030782105729585396,1.2891815376439688,0.0,-0.08127906744447484,gmv_to_max_sharpe
14,1.2977998242510778,1.2977998242510778,18.527075470961417,2.373226460008108,11.352605848001913,17.67527509547953,10.660960248506024,-9.867075028713856,9.867075028713856,50.0,139.72651161953135,1.2937639964771421,11,108,0.06710042418314188,0.0036243446795942713,0.0031743601733746907,0.05483269821474401,0.04888467115537942,0.9259259259259238,-0.00033990296546737575,1.3487864835430565,25.547402572913597,-0.009378328926083994,gmv_to_max_sharpe
15,1.3012614371340825,1.3012614371340825,18.59405387937887,2.3763371038574292,11.403608216639338,17.734510977537195,10.678121876507095,-9.916020333490593,9.916020333490593,49.074074074074076,139.7359196115463,1.2938511075143178,11,108,0.06697840841745162,0.0034616128830047277,0.0031106438493213595,0.05100236863742502,0.048945304776736975,-0.9259259259259238,8.711103717562452e-05,1.4139450721668156,-26.74839611534515,0.0025164869706635405,gmv_to_max_sharpe
16,1.304560623014332,1.3045606230143318,18.660910026174847,2.379435120521088,11.425985073053818,17.793746859594854,10.696524067031312,-9.965026271888656,9.965026271888656,48.148148148148145,140.09419184966842,1.2971684430524855,7,108,0.06685614679597762,0.0032991858802493557,0.0030980166636589423,0.022376856414480173,0.049005938398062554,-0.9259259259259309,0.0033173355381677094,1.4853948876126568,-28.065285180474543,0.10055012535143919,gmv_to_max_sharpe
17,1.3076978527710676,1.3076978527710676,18.7276436655611,2.3825205867305543,11.429494562622853,17.85298274165251,10.71616042905983,-10.014092843908063,10.014092843908063,48.148148148148145,140.68175711005165,1.302608862130108,7,108,0.06673363938625343,0.0031372297567358043,0.003085466209466148,0.0035094895690352956,0.04906657201940767,0.0,0.005440419077622494,1.5640095187181957,0.0,0.17341474802543919,gmv_to_max_sharpe
18,1.3106737597309537,1.3106737597309537,18.79425455181769,2.385593578596858,11.42722064941336,17.912218623710174,10.737024191266515,-10.063220049548816,10.063220049548816,49.074074074074076,141.33929878637562,1.3086972109849595,8,108,0.06661088625659062,0.002975906959886032,0.0030729918663037203,-0.0022739132094926617,0.04912720564075279,0.9259259259259309,0.006088348854851544,1.6508313701660287,31.1140750838995,0.20458801087936934,gmv_to_max_sharpe
19,1.3134891356297882,1.3134891356297884,18.860742439293187,2.3886541716168446,11.416694237667114,17.97145450576783,10.759108213233286,-10.112407888810914,10.112407888810914,49.074074074074076,142.09858052957102,1.315727597496028,8,108,0.06648788747549617,0.0028153758988347377,0.003060593019986513,-0.010526411746246467,0.04918783926209791,0.0,0.007030386511068576,1.7471144539688779,0.0,0.24971395521210504,gmv_to_max_sharpe
