date,optimized_drawdown_pct,provided_drawdown_pct,benchmark_drawdown_pct
2011-12-31,0.0,0.0,0.0
2012-01-31,0.0,0.0,0.0
2012-02-29,0.0,0.0,0.0
2012-03-31,0.0,0.0,0.0
2012-04-30,-0.8219050684761142,0.0,-0.6675958079766064
2012-05-31,-7.352480289556651,-6.314995234848908,-6.63306074756621
2012-06-30,-4.088649965349167,-3.8979935587396874,-2.844111178108777
2012-07-31,-3.1045985649746366,-2.5586542291207603,-1.6948056871669337
2012-08-31,0.0,-0.31829384198487354,0.0
2012-09-30,0.0,0.0,0.0
2012-10-31,-3.758657294838963,-2.466022998464368,-1.8198109357335013
2012-11-30,-3.041607085040976,-1.1166083593631804,-1.264191798881975
2012-12-31,-3.433815361838699,-0.2575419093749254,-0.38204107877396476
2013-01-31,-0.6828617490413635,0.0,0.0
2013-02-28,-1.0541441687810016,-0.6267462815237157,0.0
2013-03-31,0.0,-0.040201942898288046,0.0
2013-04-30,0.0,0.0,0.0
2013-05-31,0.0,0.0,0.0
2013-06-30,-3.674047141236214,-4.550609686782813,-1.3344671476482883
2013-07-31,0.0,-0.28485381967082724,0.0
2013-08-31,-0.17130291436077139,0.0,-2.999226392479426
2013-09-30,0.0,0.0,0.0
2013-10-31,0.0,0.0,0.0
2013-11-30,0.0,0.0,0.0
2013-12-31,0.0,0.0,0.0
2014-01-31,-1.4312205709458015,-2.702407051378064,-3.5247807738525982
2014-02-28,0.0,0.0,0.0
2014-03-31,-1.690928579520179,-1.3420033897011074,0.0
2014-04-30,-1.5431109027169265,-1.1725796273053701,0.0
2014-05-31,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0
2014-07-31,-0.5065718805379538,0.0,-1.343783520931352
2014-08-31,0.0,0.0,0.0
2014-09-30,-1.960546009985109,-3.3822928152839826,-1.3796436546610114
2014-10-31,-0.497737873789017,-2.0112897095622806,0.0
2014-11-30,0.0,-0.6457991980896249,0.0
2014-12-31,-0.9560210186139062,-1.0373281907320564,-0.25364612949400067
2015-01-31,-1.3072992773319858,-1.5301963539753771,-3.2090529453798533
2015-02-28,0.0,0.0,0.0
2015-03-31,-2.0729746487257117,-0.4094284365823597,-1.5705666769147308
2015-04-30,-0.8598499044651708,0.0,-0.6026246380367417
2015-05-31,0.0,-0.7016451937198687,0.0
