metric,optimized,provided,benchmark
alpha,0.07048335391459915,-0.00348111285756526,-2.0816681711721685e-17
beta,0.3990624917639622,0.44999742598899667,1.0000000000000002
calmar_ratio,3.826092104730714,1.9691817614001301,2.6027662273916614
excess_kurtosis,0.2485539851832308,1.021778904076975,0.11713682272061154
historical_var_95,0.03709834486412297,0.03533633742881093,0.044981369549810184
modigliani_modigliani,0.22303625924354498,0.11531488180546515,0.16581400690474568
r_squared,0.37122265055273085,0.4186796608346535,1.0
skewness,-0.12569109917358717,-0.5706630654168063,-0.4420290737827947
treynor_ratio,0.30304835102791133,0.11887722259960579,0.12741917931853877
