metric,unit,optimized,provided,benchmark
alpha,percent,7.702561513240043,-0.5518381456790524,2.0816681711721685e-15
beta,ratio,0.4646520671922265,0.4332150242077992,0.9999999999999998
calmar_ratio,ratio,3.2785675545257806,1.9465398172549022,2.6027767004462588
excess_kurtosis,ratio,0.4901464323527458,0.13117917655524858,0.11713736491442628
historical_var_95,percent,4.347170326497547,3.9905372253056863,4.498164029346527
modigliani_modigliani,percent,21.506364165708682,10.925261576125644,16.581397690591782
r_squared,ratio,0.36498630283516675,0.3875723768068384,1.0
skewness,ratio,-0.10381420443828594,-0.4869238637186173,-0.44203168321147734
treynor_ratio,ratio,0.2924297886965531,0.11381806122359397,0.12741914931971096
