portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,-8.170993941600091,30.328260467110745,33.51401463013781,23.70439474740218,,10.01465703763329,20.312928514103135,11.860828185336112,11.342750115583602
provided,-6.319228507554097,40.44156334276017,31.666238058339147,23.13066763599101,,20.279228088630475,19.941240040047358,12.287508513919077,11.948841405454885
benchmark,-5.867600792947014,20.246420162467693,22.71477293883595,16.784546127299073,,8.88832490115481,17.878622806765154,12.508001882701162,14.294091829251032
