kind,label,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct
provided,Provided Portfolio,1.1472277043149608,19.210167495731596,13.398111533829404,20.0,20.0,15.0,15.0,15.0,5.0,10.0
optimized,Optimized Portfolio,1.3432926280790227,19.287339317098272,11.499993549855784,15.805082038148328,27.048413500488117,0.0,47.61630193249096,4.272241026883005,0.0,5.2578876579601515
benchmark,Benchmark,0.9194011160505722,17.69001563036944,15.064733585756157,,,,,,,
