portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct,expected_return_pct
optimized,1.0,5.282149417190343,0.1928733931709828,0.47746537517515697,0.0024745739564009384,1.3432926280790232,2.42039270642796,20.312928514103135,11.499993549855784,-11.22113986263914,19.287339317098272
provided,1.0,5.137085702994613,0.192101674957316,0.40376505534172935,-0.027990300431796955,1.1472277043149612,1.8858334893817368,19.941240040047358,13.398111533829404,-15.671034057096778,19.210167495731596
benchmark,1.0,4.394560821200065,0.1769001563036944,0.43411673758102487,-0.13336254459285557,0.9194011160505722,1.4655846573093703,17.878622806765154,15.064733585756157,-17.409886586047797,17.69001563036944
