date,portfolio,ticker,cumulative_active_contribution
2015-11-30,optimized,QQQ,0.0005820968076175532
2015-12-31,optimized,QQQ,0.0026636160807663707
2016-01-31,optimized,QQQ,-0.003680745154054214
2016-02-29,optimized,QQQ,-0.007284859203762836
2016-03-31,optimized,QQQ,-0.007011312135808613
2016-04-30,optimized,QQQ,-0.015415996522823328
2016-05-31,optimized,QQQ,-0.008815783524648665
2016-06-30,optimized,QQQ,-0.014824849714869744
2016-07-31,optimized,QQQ,-0.006752485992599816
2016-08-31,optimized,QQQ,-0.004573312446935833
2016-09-30,optimized,QQQ,0.00057951647591658
2016-10-31,optimized,QQQ,0.0012590438012671117
2016-11-30,optimized,QQQ,-0.006551308705217666
2016-12-31,optimized,QQQ,-0.005130356608020075
2017-01-31,optimized,QQQ,-0.0009246712637201475
2017-02-28,optimized,QQQ,9.63102655133195e-05
2017-03-31,optimized,QQQ,0.00451995502239694
2017-04-30,optimized,QQQ,0.00866234716728332
2017-05-31,optimized,QQQ,0.014475592369245449
2017-06-30,optimized,QQQ,0.0073282894174381726
2017-07-31,optimized,QQQ,0.01195127358495195
2017-08-31,optimized,QQQ,0.01617645313003178
2017-09-30,optimized,QQQ,0.01061301271390493
2017-10-31,optimized,QQQ,0.015821270579596636
2017-11-30,optimized,QQQ,0.013357305694832683
2017-12-31,optimized,QQQ,0.014294742475550116
2018-01-31,optimized,QQQ,0.019123443845557878
2018-02-28,optimized,QQQ,0.02469151827318048
2018-03-31,optimized,QQQ,0.021583717627401876
2018-04-30,optimized,QQQ,0.021557637693297983
2018-05-31,optimized,QQQ,0.029287707724786585
2018-06-30,optimized,QQQ,0.030683962499104437
2018-07-31,optimized,QQQ,0.028555348502369245
2018-08-31,optimized,QQQ,0.0346855358091425
2018-09-30,optimized,QQQ,0.032622424037378174
2018-10-31,optimized,QQQ,0.028552483575348606
2018-11-30,optimized,QQQ,0.023638088428262115
2018-12-31,optimized,QQQ,0.022807585925356144
2019-01-31,optimized,QQQ,0.02655954828288925
2019-02-28,optimized,QQQ,0.025965125399042104
2019-03-31,optimized,QQQ,0.031043731553560987
2019-04-30,optimized,QQQ,0.03446772767942509
2019-05-31,optimized,QQQ,0.03000994569599273
2019-06-30,optimized,QQQ,0.031459565886165004
2019-07-31,optimized,QQQ,0.033454253538632545
2019-08-31,optimized,QQQ,0.0329131729866173
2019-09-30,optimized,QQQ,0.030504467347559114
2019-10-31,optimized,QQQ,0.03548057579270243
2019-11-30,optimized,QQQ,0.03655428044414065
2019-12-31,optimized,QQQ,0.03927683746040158
2020-01-31,optimized,QQQ,0.04627697753378681
2020-02-29,optimized,QQQ,0.0507561845769604
2020-03-31,optimized,QQQ,0.06309136330488244
2020-04-30,optimized,QQQ,0.06807449843967131
2020-05-31,optimized,QQQ,0.07285445836855656
