point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_AIA,weight_GLD,weight_XLE,weight_144600,weight_SCHD,weight_138920
79,0.19526203253527571,0.13429865435432328,1.1680474812145354,0.5147762015430499,0.22491875732908953,0.0,0.26030504112786046,0.0,0.0,0.0,0.0
80,0.19609793052821745,0.13599509438741814,1.1596234676873813,0.5290756785687523,0.22425648865443798,0.0,0.24666783277680973,0.0,0.0,0.0,0.0
81,0.19693382852115923,0.13774719148511894,1.1509418030644898,0.5433751555944549,0.22359421997978673,0.0,0.23303062442575836,0.0,0.0,0.0,0.0
82,0.19776972651410096,0.1395528493265821,1.142039734028822,0.5576746326201562,0.22293195130513652,0.0,0.21939341607470733,0.0,0.0,0.0,0.0
83,0.19860562450704272,0.141410016182843,1.1329522564631027,0.5719741096458599,0.22226968263048386,0.0,0.20575620772365621,0.0,0.0,0.0,0.0
84,0.19944152249998448,0.14331668963184493,1.1237120765730628,0.5862735866715615,0.22160741395583367,0.0,0.19211899937260482,0.0,0.0,0.0,0.0
85,0.20027742049292624,0.1452709203721229,1.114349606184392,0.6005730636972637,0.22094514528118236,0.0,0.17848179102155395,0.0,0.0,0.0,0.0
86,0.201113318485868,0.14727081521140314,1.1048929868832684,0.6148725407229652,0.22028287660653198,0.0,0.16484458267050292,0.0,0.0,0.0,0.0
87,0.20194921647880973,0.1493145393082445,1.0953681379611775,0.629172017748667,0.219620607931881,0.0,0.15120737431945197,0.0,0.0,0.0,0.0
88,0.20278511447175152,0.15140031774461313,1.0857988235060603,0.6434714947743696,0.2189583392572297,0.0,0.13757016596840071,0.0,0.0,0.0,0.0
89,0.20362101246469325,0.15352643650538106,1.076206734419288,0.6577709718000707,0.21829607058257974,0.0,0.12393295761734954,0.0,0.0,0.0,0.0
90,0.204456910457635,0.15569124293757264,1.0666115816033008,0.6720704488257745,0.2176338019079271,0.0,0.11029574926629843,0.0,0.0,0.0,0.0
91,0.20529280845057676,0.15789314575809235,1.0570311970354545,0.6863699258514759,0.21697153323327714,0.0,0.09665854091524695,0.0,0.0,0.0,0.0
92,0.2061287064435185,0.16013061467396092,1.047481639902723,0.7006694028771777,0.21630926455862576,0.0,0.08302133256419653,0.0,0.0,0.0,0.0
93,0.20696460443646025,0.16240217967401,1.0379773054070063,0.7149688799028806,0.21564699588397415,0.0,0.06938412421314527,0.0,0.0,0.0,0.0
94,0.20780050242940204,0.16470643004574156,1.0285310342537841,0.7292683569285824,0.21498472720932385,0.0,0.05574691586209383,0.0,0.0,0.0,0.0
95,0.20863640042234377,0.16704201316582173,1.019154221202656,0.7435678339542854,0.21432245853467205,0.0,0.04210970751104256,0.0,0.0,0.0,0.0
96,0.20947229841528556,0.1694076331075516,1.009856921384805,0.7578673109799872,0.2136601898600213,0.0,0.02847249915999157,0.0,0.0,0.0,0.0
97,0.2103081964082273,0.17180204910375646,1.0006479533791632,0.7721667880056905,0.21299792118536912,0.0,0.014835290808940374,0.0,0.0,0.0,0.0
98,0.21114409440116907,0.17422407389890399,0.9915349982873343,0.7864662650313924,0.21233565251071854,0.0,0.0011980824578890705,0.0,0.0,0.0,0.0
99,0.21197999239411075,0.17697511782834802,0.9808450302955461,0.8889844963948392,0.11101550360516071,0.0,0.0,0.0,0.0,0.0,0.0
100,0.2128158029669951,0.18045393614214095,0.966567862744758,0.9999995741554317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
