portfolio,date,portfolio_return_pct,benchmark_return_pct,active_return_pct,cumulative_active_return_pct,annual_active_return_pct,rolling_active_return_pct,rolling_tracking_error_pct
optimized,2019-01-31,5.312230917859551,8.00654922961581,-2.694318311756261,-2.694318311756261,-4.835078270545323,,
optimized,2019-02-28,0.8167844653611965,3.2415889232088935,-2.424804457847697,-5.335272705661254,-4.835078270545323,,
optimized,2019-03-31,0.5900008861426442,1.8100623188985976,-1.2200614327559534,-6.7272130304447675,-4.835078270545323,,
optimized,2019-04-30,1.777183314188019,4.085186240144711,-2.3080029259566928,-9.466952170997821,-4.835078270545323,,
optimized,2019-05-31,-2.196407841214718,-6.377082322319683,4.1806744811049645,-4.31897604303757,-4.835078270545323,,
optimized,2019-06-30,7.8393899799603926,6.958640693815266,0.8807492861451272,-3.6831987148456147,-4.835078270545323,,
optimized,2019-07-31,0.9292924252937467,1.5119620426201408,-0.5826696173263941,-4.406879641387507,-4.835078270545323,,
optimized,2019-08-31,4.0261053314788535,-1.6743568586197521,5.700462190098605,2.262843060194464,-4.835078270545323,,
optimized,2019-09-30,-1.6866492906067514,1.9457958360214134,-3.6324451266281645,-2.065404482017952,-4.835078270545323,,
optimized,2019-10-31,3.283019181327577,2.2104794645719794,1.0725397167555974,-0.8418466493597343,-4.835078270545323,,
optimized,2019-11-30,-0.3259691619455288,3.6198593636881826,-3.9458285256337113,-5.694998926190387,-4.835078270545323,,
optimized,2019-12-31,3.7471698384814616,2.905472798710873,0.8416970397705885,-4.835078270545323,-4.835078270545323,,
optimized,2020-01-31,3.9208921963843792,-0.04038060540950683,3.9612728017938856,0.1734770433483579,16.249077141180912,,
optimized,2020-02-29,-2.783382575364774,-7.916557574869576,5.133174999504802,6.901876856501743,16.249077141180912,,
optimized,2020-03-31,-3.0200260673456514,-12.487124092725288,9.467098025379636,18.12842584231862,16.249077141180912,,
optimized,2020-04-30,10.315837705825023,12.698337882924648,-2.382500177099625,17.4801305947905,16.249077141180912,,
optimized,2020-05-31,4.177487281389794,4.7645609141371725,-0.5870736327473786,17.51100071081726,16.249077141180912,,
optimized,2020-06-30,4.143359744607337,1.7734388090495434,2.3699209355577935,21.194260941675758,16.249077141180912,,
optimized,2020-07-31,9.426414876528883,5.889203610313376,3.5372112662155066,27.684930726421044,16.249077141180912,,
optimized,2020-08-31,4.139495706581786,6.979687381859856,-2.84019167527807,25.011007922969487,16.249077141180912,,
optimized,2020-09-30,-4.807977571086103,-3.744374326437061,-1.0636032446490418,22.278137709551828,16.249077141180912,,
optimized,2020-10-31,-1.5197134031596595,-2.4933406542524406,0.9736272510927811,23.288005649598542,16.249077141180912,,
optimized,2020-11-30,1.1798155382729714,10.877659859423861,-9.697844321150889,10.466547686049887,16.249077141180912,,
optimized,2020-12-31,6.177580764633152,3.7048641663150805,2.4727165983180712,14.815574825957277,16.249077141180912,,
optimized,2021-01-31,-1.8434362632731738,-1.0190801616793865,-0.8243561015937872,13.262404317305032,-20.926759072295376,,
optimized,2021-02-28,-3.8315862308953648,2.7805708709423893,-6.612157101837754,2.59156119116033,-20.926759072295376,,
optimized,2021-03-31,-0.010503155678194542,4.539917366340718,-4.5504205220189125,-4.59703692832143,-20.926759072295376,,
optimized,2021-04-30,4.492740870127749,5.291049330189002,-0.7983084600612527,-6.12191499006034,-20.926759072295376,,
optimized,2021-05-31,4.161416029391531,0.6565898494223843,3.5048261799691462,-0.28247875121845123,-20.926759072295376,,
optimized,2021-06-30,-1.8364179913182743,2.2427533027519653,-4.07917129407024,-7.416728639529291,-20.926759072295376,,
optimized,2021-07-31,2.660920454914248,2.4412429949115744,0.21967746000267352,-7.220975519716988,-20.926759072295376,,
optimized,2021-08-31,1.6246603232140888,2.9759943504730657,-1.3513340272589769,-9.815497906173732,-20.926759072295376,,
optimized,2021-09-30,-4.197718613063089,-4.660548378328677,0.4628297652655877,-8.529782267212727,-20.926759072295376,,
optimized,2021-10-31,4.008357361547091,7.016362155059053,-3.008004793511961,-14.285291731391304,-20.926759072295376,,
optimized,2021-11-30,0.37415524521809995,-0.8034774668620681,1.1776327120801682,-12.07061002698242,-20.926759072295376,,
optimized,2021-12-31,2.44882120842223,4.62478575261116,-2.1759645441889304,-16.523451220785823,-20.926759072295376,-16.523451220785823,12.781182293787735
optimized,2022-01-31,-4.478305965436015,-5.274137792811329,0.7958318273753138,-14.192698834330164,4.209609969831007,-8.991622091216422,12.715751526806715
optimized,2022-02-28,1.9242675286635302,-2.951705356871237,4.875972885534767,-5.233308347484655,4.209609969831007,3.351993968901046,12.97451346113187
