metric,optimized,provided,benchmark
alpha,0.10682634982033964,0.00730386027801596,2.0816681711721685e-17
beta,0.4633644619297986,0.6033540373669342,0.9999999999999999
calmar_ratio,2.6246770973907343,1.6626304284738653,2.60277075483138
excess_kurtosis,0.9717182433589335,2.988701149713306,0.11713582842951897
historical_var_95,0.03803559864460562,0.03520770392789206,0.044981454644877336
modigliani_modigliani,0.2517352851845388,0.1368455869000106,0.16581396087998052
r_squared,0.3567162130182886,0.501002828262585,0.9999999999999996
skewness,-0.4992212820771266,-1.0428655233591866,-0.4420295904650616
treynor_ratio,0.3572002859517937,0.13909098454652147,0.12741913329377366
