date,asset_QQQ,asset_SPMO,asset_GDX,asset_GLD,asset_SLV,asset_AIA,asset_XLE,optimized,provided,benchmark
2015-11-30,0.006088053990608522,0.010313005476277448,-0.0802138256396644,-0.06752062833262484,-0.09189193194760592,-0.026102452695572653,-0.0001472351055331611,-0.0161103448110188,-0.017681506785021752,0.0036551566403135727
2015-12-31,-0.015947663535177847,-0.021158347201943983,0.005645330748687449,-0.004513334897339294,-0.01860119105694724,-0.026371821539575735,-0.10516933324882571,-0.01766442680268257,-0.029521659383351734,-0.01728260231353096
2016-01-31,-0.06910437664800817,-0.03992244219630514,0.035714299401843785,0.05410997351969926,0.030326048895368274,-0.07806957973511985,-0.0349799246528496,-0.016487878615803198,-0.04198738570730799,-0.0497866956653672
2016-02-29,-0.015652998948718078,-0.0020184414082694557,0.36382810286143696,0.10930343875618398,0.04488591978132428,0.000513145881142929,-0.02800224938651963,0.034468081733718264,0.03028499301815545,-0.000825831030430435
2016-03-31,0.0685257855177559,0.05380245874719525,0.030444022171534524,-0.008428860461434318,0.03380285227873436,0.11182381453575507,0.10165882702134765,0.03972487244087714,0.07123764376041418,0.06726580720100084
2016-04-30,-0.03186809746705155,0.004990512777770517,0.29344001631230476,0.051088083708025867,0.1566756940903895,-0.010611513813749363,0.0906450165482704,0.019507545106761046,0.04476840874140401,0.003941410312764182
2016-05-31,0.043700162111503404,0.0003819793255848136,-0.1258227687306761,-0.06138296703293311,-0.10541813958242763,-0.001865095461671351,-0.009333451171313789,-0.011417916862290286,-0.007285610049098302,0.01701131553958235
2016-06-30,-0.022779985946113523,-0.005641188824749399,0.22719232772274123,0.08969501879279118,0.175773607881883,0.048839118896597755,0.027207413126241642,0.024924014764226572,0.04202746010296799,0.0034760092036842938
2016-07-31,0.07150803177249432,0.048459189885489584,0.10393377271316151,0.01984656031160892,0.08342663606934964,0.056426181373201434,-0.012602809200003673,0.0437204429109346,0.05875867840177747,0.03647129125434345
2016-08-31,0.010500825980210182,0.0,-0.1667214318231558,-0.03256316550912575,-0.08423777963726464,0.02352706415383432,0.016770754450248893,-0.010047758984965672,-0.014850917963345488,0.0011977128856894836
2016-09-30,0.0221352981753673,0.004960045870923135,0.03687746387201196,0.006892135107908315,0.02708811897205954,0.03748195908211449,0.03688204140667861,0.011139111135444264,0.02690128221496535,5.776622856079605e-05
2016-10-31,-0.014571753544891375,-0.018620919622296617,-0.07226633266643101,-0.02944919584699579,-0.06758249439690167,-0.021357459254093936,-0.028183256662020928,-0.022375010513615214,-0.02910678347393671,-0.01733702521436753
2016-11-30,0.00435896944336478,-0.006250020986370619,-0.15048941684116834,-0.08356570639157301,-0.0771950217411902,-0.013461323180997797,0.08466925760204247,-0.02647235995951541,-0.010968668016370305,0.036838367118307014
2016-12-31,0.011322392000723491,0.03328551331937035,0.007224071108996588,-0.019149882681417818,-0.03512134074674045,-0.026923151105915144,0.01730767010180312,0.011615370518240577,0.0036254590178352425,0.020271848975630835
2017-01-31,0.05140124857870387,0.009131028578337919,0.14388145042340916,0.05419215772584596,0.10059560149742652,0.07720563525394253,-0.03212974273203917,0.03300280885599681,0.05268269135968441,0.01789481085363276
2017-02-28,0.04375035086551171,0.039842588759856135,-0.045131636386072205,0.031847686784806095,0.04449799854546033,0.020076505231176434,-0.020850244877607782,0.03437607376794192,0.02130497449116441,0.03929137438664898
2017-03-31,0.020268760409576814,-0.018787146110961106,-0.0017506525251194116,-0.00427746474772539,-0.006908510848333105,0.03345786552116947,-0.014860292673578801,-0.005360917336883329,0.008152509142527966,0.0012499171080391225
2017-04-30,0.02726981280001861,0.02611812084434595,-0.025427415887694038,0.01726748147982482,-0.055072507996489994,0.023614683582749985,-0.029470997882690364,0.020626492162927047,0.00459129767103258,0.009926236117166587
2017-05-31,0.03897356066239577,0.018549336447759357,0.0206927795182823,-0.0012419798017191397,0.005521482012297296,0.043348842926097975,-0.03537687188220118,0.015117511862628188,0.02126157971937672,0.01411292653192242
2017-06-30,-0.02317963901483,0.01533609700079186,-0.0268840937773418,-0.02155534773928114,-0.04148867460794037,0.022837548450179046,-0.0011167447642644879,-0.00564423262532952,-0.011317402191493848,0.006375088067933188
2017-07-31,0.040613523769430504,0.023264025370670627,0.03532603301244008,0.02313170169958645,0.012094180771606844,0.05299996966540621,0.02618618354892477,0.02738610496363263,0.0351917564053936,0.020554061134255175
2017-08-31,0.020735607416892066,0.010642436973356206,0.08136478701681904,0.04198757511241591,0.04716981245244378,0.013787373764721833,-0.05478843709561976,0.02116956735202225,0.01606178711138404,0.0029175167612434105
2017-09-30,-0.0029521090985096254,0.012117482421881265,-0.07119738492002214,-0.03369891808976022,-0.0546546467424146,0.005571055614139286,0.10182337634947292,-0.0031753168315449714,0.0035548662310824312,0.02014939989559328
2017-10-31,0.04606361085998767,0.0777957617863072,-0.02090581545267256,-0.007484813689786707,0.0031766322402755343,0.05393510789598088,-0.008323823664353025,0.040076197510284316,0.03127379483613027,0.023564271875931686
2017-11-30,0.01971742870438309,0.026135158438638006,-0.00044491331327289885,0.003563440057186007,-0.017732725373504787,0.014687552648086744,0.017523156740214096,0.017113081399657313,0.013514329865184395,0.03056581334160513
2017-12-31,0.006031343374468978,0.010117516396172865,0.042612621618112856,0.021057003170010358,0.030947745657830428,0.01821992856528687,0.05269431570825622,0.014731658444029301,0.021417462358030673,0.012127913707602467
2018-01-31,0.08757074802811915,0.0729440408688955,0.02194493610624626,0.03234937283169237,0.02251410978765689,0.08706858501414949,0.035842562754120344,0.061601978499845396,0.065205280052768,0.05635912703000323
2018-02-28,-0.012928134020517512,-0.00501076217657237,-0.10105254324395518,-0.020759902030566435,-0.05443427049282734,-0.06630459413173129,-0.10835010460337591,-0.017226478797741685,-0.04741921600980857,-0.03636030131466794
2018-03-31,-0.04078834777254803,-0.039542903697729725,0.029508091289743854,0.006320007324218668,-0.0032341649813382167,0.01849907397298378,0.017230473513665245,-0.022585344576958565,-0.012282804724954266,-0.027410488060809257
2018-04-30,0.005058565940817994,0.014140000675178621,0.013648818893166048,-0.009539745360543916,-0.0019467704911255712,-0.014647668410128323,0.09494146292910499,0.008071281151765296,0.016651700461895607,0.005168150404755156
2018-05-31,0.05672923815178654,0.03953189235896626,0.002692988732867496,-0.011959209467577336,0.005201555468841601,-0.012635699005362211,0.02994196509471525,0.026796596965746735,0.030030278830185112,0.024308812491835363
2018-06-30,0.011450358568752428,-0.00011918171660008081,-0.0013428780110803507,-0.03614944763120931,-0.02005177353504428,-0.049852408770958534,0.005695117750591283,-0.008186449343716472,-0.004194833551826587,0.005751023639142927
2018-07-31,0.027963783534820763,0.03535766050317379,-0.046167693254695163,-0.022418909632539674,-0.03564356273597147,0.012581685690143285,0.015538381634718768,0.014075371176834914,0.01075816396390833,0.037046495832768755
2018-08-31,0.057806868633632824,0.04457780252373955,-0.12828951935070043,-0.021381117106768266,-0.06570842304628133,-0.01085254507743072,-0.03475072198756579,0.021373303571700142,0.0013402434063794358,0.03192013588886211
2018-09-30,-0.002815983285776591,0.01366726802075946,-0.0016170208661637764,-0.006607347245927042,0.0058608004352946885,-0.005724320882113831,0.024459549879339182,0.00406807663391993,0.003474995794262203,0.005945150457198345
2018-10-31,-0.08595750311865613,-0.09806344701596592,0.0221379987528616,0.02119545356837582,-0.023306606372406113,-0.11962260375932132,-0.1132821846907891,-0.05787171753723934,-0.07924192497853007,-0.06910384195205044
2018-11-30,-0.0026499910106612123,0.015864163654685903,0.008452310026617171,0.003386881324189961,-0.006711420851004624,0.050317892328229474,-0.01563411723066077,0.006716355483029875,0.005903075143400666,0.01854925795741158
2018-12-31,-0.0866072863184657,-0.08735421420663092,0.11061219868135863,0.04942010593064916,0.09009014943189086,-0.02522567248733476,-0.1243918522842643,-0.04372708482762914,-0.045750729852464284,-0.08804861166479039
2019-01-31,0.09010804080203827,0.09155842418505622,0.07586538699306411,0.028865979381443196,0.0365013578692972,0.09656397093090474,0.1121180922189271,0.07290262146998386,0.08773804269803184,0.08006562879531653
2019-02-28,0.029912006181140427,0.03932023271211027,-0.01983250564502914,-0.006092201492829408,-0.02790698145987447,-0.001154138369866775,0.023048403147591268,0.021869776641857984,0.014407016749835513,0.03241594832556993
2019-03-31,0.039245464227705806,0.028158409322900146,0.008093330874267002,-0.01596899557748621,-0.030758701691393164,0.009410615511669773,0.021280829020274172,0.016713652555863046,0.020851206221451313,0.018100252628421964
2019-04-30,0.05499272800242938,0.010336598036537747,-0.06824258450698117,-0.006638842503124187,-0.011283486880723781,0.03336610976487675,-0.00015124138851885238,0.013159261409889269,0.020060374122308718,0.04085265130334936
2019-05-31,-0.08225166556146835,-0.024771080987081362,0.03350894748505806,0.017574298155486723,-0.026390929183494283,-0.0970245976048063,-0.11102717296905174,-0.026841702654570775,-0.0658737380792178,-0.06377107518229141
2019-06-30,0.07590057148296614,0.0482652606553553,0.18388133357386294,0.08002914919848991,0.04981687356625719,0.08165950537490896,0.09395165084767432,0.06821846150010917,0.08489824880612148,0.06958595362491082
2019-07-31,0.023347928629937176,0.008610590093599324,0.03677630602563209,7.514839229982861e-05,0.061409638459602345,-0.025628475081411306,-0.01585329307772454,0.00891644785828636,0.01379655968598787,0.015119737528333399
2019-08-31,-0.018995319843978176,-0.0038269113981381775,0.12679245866512479,0.0791231345612986,0.12754763810110092,-0.051934799154522815,-0.08325351684619953,0.017251904400038477,-0.0028250568008908704,-0.01674311402715789
2019-09-30,0.00917884535443858,0.0030811761881988087,-0.10549233201776076,-0.0339478600543478,-0.07172009152159597,0.03604852844074946,0.039343168185284494,-0.007417654301730525,-0.0024328320994352675,0.019457602640284177
2019-10-31,0.04380055291660989,-0.002685518925776176,0.053912418788523375,0.02563546974700759,0.06281407005073292,0.042981494049494584,-0.02094624012823254,0.01644823742806239,0.03222960624618128,0.02210433866390371
2019-11-30,0.040694219789410235,0.019688832318693006,-0.03801070193023204,-0.03208588289288572,-0.05910165457984051,0.006541250160134293,0.01604566707534083,0.007527484355603864,0.011923373081947408,0.036198605682022045
2019-12-31,0.03886386737586078,0.01982938685883706,0.0889068546710452,0.03655877893383952,0.04773870761555665,0.09004511837612239,0.06026228700960656,0.03189551934352388,0.05373915267274755,0.029055272529458387
2020-01-31,0.030383985386498225,0.030064337688514575,-0.009904378967190652,0.04499655849690343,0.008393248626320293,-0.058333372496411906,-0.10992676981927618,0.028569007679401546,-0.010230106457989501,-0.00040359792991706556
2020-02-29,-0.06057427519191949,-0.08292787474454355,-0.09555018588177466,-0.006361728631845698,-0.07669441053854364,-0.004022428597938443,-0.15288179749047293,-0.057916849811582134,-0.0732825911065157,-0.07916606310657792
2020-03-31,-0.07285822564261102,-0.08546554698735975,-0.12128134993182016,-0.002224031676743232,-0.15969089406815185,-0.10000003528767043,-0.3437096111287101,-0.06813751201875909,-0.13234351631823466,-0.12487119853450546
2020-04-30,0.149737504692534,0.11109246675364948,0.4001735263350026,0.07261060302877431,0.07126431708113978,0.06677415552876664,0.30763929664754874,0.12104315293122872,0.1743100507204401,0.1269834515949515
2020-05-31,0.06600882643653572,0.06797284945016457,0.06385626688291923,0.02588161543682088,0.19170246015237513,-0.0005045628610419461,0.020000477121020932,0.05302669170036177,0.061681075362157035,0.04764549455797629
2020-06-30,0.06286664238368678,0.02574382604231129,0.06876439849009097,0.02737702630176453,0.021008426451101903,0.09707309506934281,-0.010955834764607708,0.03385349229194408,0.049615911097535395,0.01773428065784821
2020-07-31,0.07346508184472245,0.07664304640277297,0.17066525877561212,0.10790463097013703,0.3315696245595634,0.07195694170361078,-0.048084345269376105,0.0824408847391353,0.09085471517681903,0.05889258609326009
2020-08-31,0.10944759017979289,0.08492663494199792,-0.015603206283548499,-0.0032356731296194763,0.15805739443709332,0.03492881013181326,-0.010546769901047304,0.05833619402552652,0.07017442441608632,0.06979644660973383
2020-09-30,-0.05778639929954066,-0.020192039505742443,-0.07357469578520737,-0.0417140433776253,-0.17499047779993038,-0.002500062240207601,-0.14606630099146967,-0.040695981774108575,-0.07227523551365587,-0.03744374681658469
2020-10-31,-0.030448940530354296,-0.042837115987440444,-0.042645415587126534,-0.0051942084141127776,0.01617377039470491,0.03397388385764821,-0.041068454299913126,-0.02874728438535469,-0.02017463789646766,-0.024933507558347112
2020-11-30,0.1122575897041771,0.07694564738903376,-0.07495344782110813,-0.05408625961608993,-0.04274672777815214,0.10032307966681508,0.2799445014838535,0.050119200116086095,0.09786772023324847,0.10877682274156886
2020-12-31,0.049024285592778494,0.03020028690934007,0.044061981715500576,0.07013861264675048,0.16722093042010067,0.07578234829244312,0.04480128962413832,0.04714277851520991,0.06184557982909275,0.037048459338504314
2021-01-31,0.0026138558472967865,0.0017953819495666323,-0.04192118979766757,-0.03223816988295236,0.017094020411502875,0.07456692574321377,0.03746690262022212,-0.007735694126275575,0.01554743784977429,-0.010190451786218913
2021-02-28,-0.001335487429362514,-0.014413765262561773,-0.09794256995182782,-0.06256881416817583,-0.01320527918081249,0.011316355805660594,0.22456754344526186,-0.01859425098337432,0.022292228476373153,0.027805526149386584
2021-03-31,0.017167812200945987,0.01651283889364774,0.04400903223535613,-0.011433105943016053,-0.07948090416060338,-0.02691871225524034,0.029710121304135972,0.00930165046367258,0.005389932934552788,0.045399260071365966
2021-04-30,0.05909799571703034,0.05363413648015203,0.05723071380152045,0.035633887903232075,0.0577092256349665,0.00032539199625558624,0.006726268526094925,0.04773929597377887,0.04155435495682861,0.052910654239473054
2021-05-31,-0.012012058164885486,-0.007875372556360949,0.14726421734192363,0.07678377966625938,0.07871717499506481,-0.00976017539249574,0.057096551345236835,0.02205709098298849,0.02410623510501972,0.0065659754497942036
2021-06-30,0.06262147047973321,0.07175169701034467,-0.13800109648645165,-0.07147662098325525,-0.0648648776030799,0.008705140271217937,0.042339281797956874,0.02161249563833386,0.019593823794350818,0.022427292061652393
2021-07-31,0.028609218854344753,0.02227879184364223,0.027663473362258273,0.025297363508325565,-0.02436004002124703,-0.08401558058924508,-0.08316302793999464,0.020710105995725345,-0.011074881219182707,0.024412504366023047
2021-08-31,0.04218666225967094,0.04592727049547296,-0.06643757709088627,-0.0007655451490135023,-0.06305543055591989,-0.010124854902240799,-0.02004448255811586,0.0264398388956577,0.003992690569681558,0.029759790150247323
2021-09-30,-0.05683159026141904,-0.047898304289522464,-0.09601224439425671,-0.03223525924924131,-0.07317068548078631,-0.05896505056086776,0.08931488277263266,-0.0409270054527692,-0.03988828468925944,-0.04660548378328677
