portfolio,rank,start,bottom,recovery,maximum_drawdown,duration_months
provided,12,2024-12-31,2024-12-31,2025-01-31,-0.028668382995401753,2
provided,13,2025-03-31,2025-04-30,2025-05-31,-0.024390983935510868,3
provided,14,2022-01-31,2022-01-31,2022-03-31,-0.02046611037779067,3
provided,15,2016-08-31,2016-08-31,2016-09-30,-0.014850998418584838,2
provided,16,2021-11-30,2021-11-30,2021-12-31,-0.013381006978088195,2
provided,17,2024-04-30,2024-04-30,2024-05-31,-0.012186841240907631,2
provided,18,2017-06-30,2017-06-30,2017-07-31,-0.011317209400197648,2
provided,19,2024-01-31,2024-01-31,2024-02-29,-0.011243259235500513,2
provided,20,2016-05-31,2016-05-31,2016-06-30,-0.007285404260673145,2
provided,21,2019-08-31,2019-09-30,2019-10-31,-0.005251034684647604,3
benchmark,1,2007-11-30,2009-02-28,2012-03-31,-0.5078485908750674,53
benchmark,2,2000-09-30,2002-09-30,2006-11-30,-0.44726506454529413,75
benchmark,3,2022-01-31,2022-09-30,2023-12-31,-0.2392718402314561,24
benchmark,4,2020-01-31,2020-03-31,2020-07-31,-0.19447691893372354,7
benchmark,5,1998-07-31,1998-08-31,1998-11-30,-0.15278526394408976,5
benchmark,6,2018-10-31,2018-12-31,2019-04-30,-0.13532105787512605,7
benchmark,7,2015-08-31,2015-09-30,2016-05-31,-0.08491112718415195,10
benchmark,8,2025-02-28,2025-04-30,2025-06-30,-0.07578983635152992,5
benchmark,9,1994-02-28,1994-03-31,1994-08-31,-0.06984344254560926,7
benchmark,10,2012-04-30,2012-05-31,2012-08-31,-0.06632996378165334,5
benchmark,11,2000-01-31,2000-02-29,2000-03-31,-0.06425547901860051,3
benchmark,12,2019-05-31,2019-05-31,2019-06-30,-0.06377102479049579,2
benchmark,13,2018-02-28,2018-03-31,2018-07-31,-0.06277431686906998,6
benchmark,14,2020-09-30,2020-10-31,2020-11-30,-0.06144355556263903,3
benchmark,15,2026-02-28,2026-03-31,2026-04-30,-0.05759478882587643,3
benchmark,16,1999-07-31,1999-09-30,1999-10-31,-0.05757232087209607,4
benchmark,17,1997-08-31,1997-08-31,1997-11-30,-0.051802638290132874,4
benchmark,18,2000-04-30,2000-05-31,2000-08-31,-0.05029121624983124,5
benchmark,19,2021-09-30,2021-09-30,2021-10-31,-0.04660555609265338,2
benchmark,20,2007-06-30,2007-07-31,2007-09-30,-0.045473152247233584,4
benchmark,21,1996-07-31,1996-07-31,1996-09-30,-0.04493640756244277,3
benchmark,22,1997-03-31,1997-03-31,1997-04-30,-0.04412263410991768,2
benchmark,23,2024-04-30,2024-04-30,2024-05-31,-0.04031945625975819,2
benchmark,24,1994-11-30,1994-11-30,1995-02-28,-0.03981639411002602,4
benchmark,25,2014-01-31,2014-01-31,2014-02-28,-0.035248299641955194,2
benchmark,26,2014-12-31,2015-01-31,2015-02-28,-0.03209070011655846,3
benchmark,27,1999-02-28,1999-02-28,1999-03-31,-0.032069236147858504,2
benchmark,28,2013-08-31,2013-08-31,2013-09-30,-0.02999215113757736,2
benchmark,29,1993-04-30,1993-04-30,1993-05-31,-0.025587287560430494,2
benchmark,30,1994-09-30,1994-09-30,1994-10-31,-0.025254927841356856,2
benchmark,31,2024-12-31,2024-12-31,2025-01-31,-0.02406006705359487,2
benchmark,32,1996-12-31,1996-12-31,1997-01-31,-0.02379733714355814,2
benchmark,33,1999-05-31,1999-05-31,1999-06-30,-0.0228658213554499,2
benchmark,34,1998-05-31,1998-05-31,1998-06-30,-0.020768413898184956,2
benchmark,35,2015-06-30,2015-06-30,2015-07-31,-0.0203119368308059,2
benchmark,36,2007-02-28,2007-02-28,2007-04-30,-0.01961761194913325,3
benchmark,37,2012-10-31,2012-10-31,2013-01-31,-0.018198247431811643,4
benchmark,38,2016-10-31,2016-10-31,2016-11-30,-0.01733776253475039,2
benchmark,39,2019-08-31,2019-08-31,2019-09-30,-0.016743006095411572,2
benchmark,40,2015-03-31,2015-03-31,2015-05-31,-0.015705494143170018,3
benchmark,41,2014-09-30,2014-09-30,2014-10-31,-0.013796253156252547,2
benchmark,42,2014-07-31,2014-07-31,2014-08-31,-0.013437744985957956,2
benchmark,43,2013-06-30,2013-06-30,2013-07-31,-0.01334466835295367,2
benchmark,44,1993-11-30,1993-11-30,1993-12-31,-0.010673298587114743,2
benchmark,45,2026-06-30,2026-06-30,2026-08-31,-0.010292566443839024,3
benchmark,46,2021-01-31,2021-01-31,2021-02-28,-0.010190540587581842,2
benchmark,47,2024-10-31,2024-10-31,2024-11-30,-0.008923431171973806,2
benchmark,48,2021-11-30,2021-11-30,2021-12-31,-0.008034845540137003,2
benchmark,49,1993-09-30,1993-09-30,1993-10-31,-0.007275747143148603,2
benchmark,50,1993-07-31,1993-07-31,1993-08-31,-0.004854583907888954,2
benchmark,51,1995-10-31,1995-10-31,1995-11-30,-0.0029394934821570518,2
