asset,optimized,provided
SPY,0.3046878295414005,0.1919946516912275
QQQ,0.6255765443827662,0.3637865567192285
TLT,0.0,0.02437687847294828
GLD,0.06973562607583328,0.04802872211525342
CPER,0.0,0.09374783560310598
MCHI,0.0,0.10738961024471144
EWY,0.0,0.1706757451535249
