metric,optimized,provided,benchmark
alpha,0.07465702144387139,0.04474904139480522,-6.245004513516506e-17
beta,0.5881168230626329,0.7876796299702588,1.0000000000000004
calmar_ratio,2.9803818431432783,3.300441062610862,2.6027680462925407
excess_kurtosis,1.5973469277370627,1.7722701039872244,0.4807611016273383
historical_var_95,0.029864935548545656,0.05310610542099917,0.055371608094396015
modigliani_modigliani,0.2407987315299347,0.21122167101611827,0.176900187104016
r_squared,0.5834344031973445,0.784395562831854,0.9999999999999998
skewness,-0.40566467427894437,-0.4872505186874986,-0.5554202429777444
treynor_ratio,0.2649859622774678,0.19513880170166123,0.13850535951780907
