point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_AIA,weight_GLD,weight_XLE,weight_144600,weight_SCHD
1,0.1690520862872995,0.10552907128952602,1.2381162565396389,0.004668181332513025,0.10047328231292076,0.11571566100308944,0.4352739351279741,0.0,0.0,0.34386894022350273
2,0.16964444510787607,0.10553549750257593,1.2436537527902933,0.008588647036503926,0.10508254288364426,0.11248368340107909,0.4360259760690889,0.0,0.0,0.3378191506096838
3,0.1702368039284527,0.10555477379434457,1.2490385001356488,0.012509112740495132,0.10969180345436833,0.10925170579906826,0.43677801701020375,0.0,0.0,0.3317693609958644
4,0.17082916274902935,0.10558689312697381,1.2542686998429167,0.016429578444486344,0.11430106402509202,0.10601972819705764,0.43753005795131866,0.0,0.0,0.32571957138204527
5,0.17142152156960594,0.10563184378496582,1.259342724852941,0.02035004414847721,0.11891032459581577,0.1027877505950471,0.4382820988924335,0.0,0.0,0.3196697817682263
6,0.17201388039018256,0.10568960939651802,1.2642591222252906,0.024270509852468244,0.12351958516653917,0.09955577299303667,0.4390341398335484,0.0,0.0,0.31361999215440756
7,0.17260623921075913,0.10576016896326504,1.2690166150469135,0.02819097555645912,0.12812884573726263,0.09632379539102626,0.43978618077466325,0.0,0.0,0.3075702025405888
8,0.17319859803133572,0.1058434968983021,1.2736141037994304,0.032111441260449854,0.13273810630798658,0.09309181778901579,0.44053822171577817,0.0,0.0,0.3015204129267697
9,0.17379095685191234,0.10593956307232957,1.2780506671833691,0.03603190696444101,0.1373473668787102,0.08985984018700512,0.44129026265689303,0.0,0.0,0.2954706233129507
10,0.17438331567248894,0.10604833286772593,1.282325562400877,0.039952372668431914,0.14195662744943388,0.0866278625849945,0.44204230359800795,0.0,0.0,0.2894208336991318
11,0.1749756744930655,0.10616976724032409,1.2864382249016004,0.043872838372423055,0.14656588802015713,0.08339588498298409,0.44279434453912275,0.0,0.0,0.283371044085313
12,0.17556803331364212,0.10630382278863677,1.2903882675995186,0.04779330407641393,0.1511751485908809,0.08016390738097356,0.4435463854802375,0.0,0.0,0.2773212544714941
13,0.17616039213421875,0.10645045183024766,1.2941754795714835,0.051713769780405434,0.15578440916160471,0.07693192977896278,0.4442984264213525,0.0,0.0,0.2712714648576745
14,0.1767527509547953,0.10660960248506024,1.2977998242510778,0.05563423548439591,0.16039366973232808,0.0736999521769526,0.4450504673624673,0.0,0.0,0.2652216752438561
15,0.17734510977537193,0.10678121876507095,1.3012614371340823,0.05955470118838723,0.16500293030305177,0.07046797457494187,0.4458025083035822,0.0,0.0,0.2591718856300369
16,0.17793746859594856,0.10696524067031313,1.304560623014332,0.063475166892378,0.16961219087377521,0.06723599697293152,0.44655454924469706,0.0,0.0,0.25312209601621827
17,0.17852982741652512,0.1071616042905983,1.3076978527710676,0.0673956325963691,0.17422145144449913,0.06400401937092082,0.4473065901858119,0.0,0.0,0.24707230640239894
18,0.17912218623710174,0.10737024191266517,1.3106737597309535,0.07131609830035994,0.17883071201522316,0.060772041768910275,0.44805863112692673,0.0,0.0,0.24102251678857978
19,0.1797145450576783,0.10759108213233286,1.3134891356297882,0.07523656400435075,0.18343997258594613,0.057540064166899975,0.4488106720680416,0.0,0.0,0.23497272717476156
20,0.18030690387825493,0.10782404997124365,1.316144926200561,0.07915702970834197,0.18804923315667013,0.05430808656488923,0.4495627130091565,0.0,0.0,0.2289229375609421
21,0.18089926269883155,0.10806906699777136,1.3186422264158482,0.08307749541233295,0.19265849372739374,0.05107610896287871,0.4503147539502714,0.0,0.0,0.2228731479471232
22,0.18149162151940812,0.10832605145166618,1.3209822754136789,0.08699796111632391,0.1972677542981172,0.04784413136086824,0.4510667948913862,0.0,0.0,0.21682335833330443
23,0.18208398033998474,0.10859491837200287,1.32316645113684,0.09091842682031469,0.201877014868841,0.044612153758857735,0.45181883583250115,0.0,0.0,0.2107735687194855
24,0.18267633916056134,0.10887557972799776,1.325196264716209,0.09483889252430594,0.20648627543956466,0.04138017615684711,0.45257087677361596,0.0,0.0,0.20472377910566633
25,0.18326869798113796,0.10916724938238986,1.3270818053450117,0.0986072814334179,0.21050023724678757,0.03865078434824179,0.453739398221941,0.0016178165394617936,0.0,0.19688448221014998
26,0.18386105680171455,0.10946737635544118,1.3288546237116163,0.10229053193228256,0.21418092802218253,0.03620275930237848,0.45514108139826664,0.004141348696818325,0.0,0.18804335064807146
27,0.18445341562229114,0.1097756746080546,1.3305187015026319,0.1059737824311475,0.21786161879757718,0.03375473425651507,0.4565427645745923,0.006664880854174899,0.0,0.17920221908599304
28,0.1850457744428677,0.1100920754924983,1.3320754123365912,0.10965703293001224,0.22154230957297164,0.03130670921065183,0.4579444477509179,0.009188413011531291,0.0,0.17036108752391518
29,0.1856381332634443,0.11041650935399641,1.3335261777310305,0.11334028342887698,0.22522300034836634,0.028858684164788522,0.4593461309272436,0.011711945168887848,0.0,0.16151995596183677
30,0.18623049208402093,0.11074890559585318,1.3348724639979606,0.11702353392774224,0.22890369112376094,0.026410659118925105,0.46074781410356924,0.01423547732624448,0.0,0.15267882439975805
31,0.18682285090459755,0.11108919274402884,1.3361157791505225,0.12070678442660732,0.23258438189915562,0.023962634073061664,0.46214949727989496,0.016759009483601144,0.0,0.1438376928376793
32,0.18741520972517414,0.1114372985110621,1.33725766982923,0.12439003492547199,0.23626507267455016,0.021514609027198425,0.4635511804562207,0.019282541640957617,0.0,0.1349965612756012
33,0.18800756854575076,0.11179314985923741,1.338299718255782,0.1280732854243371,0.23994576344994492,0.01906658398133491,0.4649528636325463,0.021806073798314177,0.0,0.12615542971352256
34,0.18859992736632736,0.11215667306290358,1.3392435392219353,0.13175653592320205,0.24362645422533977,0.01661855893547144,0.46635454680887195,0.024329605955670814,0.0,0.11731429815144391
35,0.18919228618690392,0.11252779376985468,1.3400907771204744,0.13543978642206705,0.24730714500073409,0.014170533889608263,0.4677562299851976,0.02685313811302738,0.0,0.10847316658936554
36,0.18978464500748055,0.11290643706169118,1.3408431030248122,0.13912303692093184,0.2509878357761287,0.01172250884374492,0.4691579131615233,0.02937667027038381,0.0,0.09963203502728744
37,0.1903770038280571,0.11329252751308486,1.3415022118232542,0.14280628741979692,0.2546685265515231,0.009274483797881565,0.4705595963378489,0.03190020242774032,0.0,0.09079090346520922
38,0.19096936264863376,0.11368598924987783,1.3420698194134844,0.14648953791866184,0.2583492173269182,0.0068264587520181575,0.47196127951417466,0.03442373458509706,0.0,0.08194977190313014
39,0.19156172146921033,0.1140867460059509,1.3425476599623067,0.15017278841752676,0.2620299081023126,0.004378433706154777,0.47336296269050027,0.03694726674245345,0.0,0.07310864034105224
40,0.1921540802897869,0.11449472117880434,1.3429374832352046,0.15385603891639157,0.26571059887770715,0.0019304086602915157,0.47476464586682593,0.03947079889981006,0.0,0.06426750877897378
41,0.19274643911036354,0.11490987684982235,1.3432405965057415,0.15740123544356066,0.26954153214563514,0.0,0.4760153015229077,0.04208701193833449,0.0,0.05495491894956206
42,0.19333879793094016,0.1153332934263009,1.343445294430476,0.1604315707917231,0.27393278270029064,0.0,0.47670271219458044,0.045048870865661984,0.0,0.043884063447743885
