point,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct
1,1.1750378212178183,15.849265429359521,10.220762645998747,3.928681202707319,5.789805919322254,15.40066867357951,38.23844863956627,0.0,0.0,36.64239556482464
2,1.1803189426256262,15.90413737766416,10.221520796917465,4.563676907243504,6.128809685732026,15.13791016048605,38.248151852898175,0.0,0.0,35.92145139364023
3,1.1854234823031844,15.959009325968795,10.223794912347122,5.198672611779643,6.467813452141826,14.875151647392606,38.25785506623008,0.0,0.0,35.20050722245585
4,1.1903494059007527,16.013881274273434,10.22758398105825,5.833668316315801,6.806817218551639,14.612393134299154,38.26755827956198,0.0,0.0,34.47956305127143
5,1.1950949205659505,16.06875322257807,10.23288632016449,6.468664020851935,7.1458209849614445,14.349634621205718,38.277261492893885,0.0,0.0,33.75861888008702
6,1.1996584780310353,16.1236251708827,10.239699578853156,7.103659725388091,7.48482475137121,14.086876108112268,38.28696470622579,0.0,0.0,33.03767470890264
7,1.2040387767848073,16.178497119187334,10.248020743581039,7.738655429924226,7.8238285177810045,13.824117595018832,38.29666791955769,0.0,0.0,32.31673053771825
8,1.208234763324505,16.23336906749197,10.257846144708683,8.373651134460411,8.16283228419078,13.561359081925369,38.3063711328896,0.0,0.0,31.59578636653384
9,1.2122456324897297,16.288241015796608,10.269171464539292,9.008646838996565,8.50183605060059,13.298600568831917,38.316074346221505,0.0,0.0,30.874842195349423
10,1.216070826886975,16.343112964101245,10.281991746721406,9.643642543532751,8.840839817010368,13.035842055738463,38.3257775595534,0.0,0.0,30.153898024165017
11,1.2197100354197288,16.39798491240588,10.296301406968038,10.278638248068908,9.179843583420157,12.77308354264502,38.335480772885305,0.0,0.0,29.432953852980614
12,1.2231631909452507,16.45285686071052,10.312094245038812,10.913633952605018,9.518847349829977,12.510325029551584,38.345183986217215,0.0,0.0,28.712009681796218
13,1.2264304670849444,16.50772880901515,10.329363457926096,11.548629657141184,9.857851116239749,12.247566516458127,38.35488719954912,0.0,0.0,27.99106551061182
14,1.2295122742207165,16.562600757319785,10.348101654180883,12.183625361677365,10.196854882649548,11.984808003364671,38.36459041288102,0.0,0.0,27.270121339427394
15,1.2324092547146943,16.617472705624422,10.368300869309738,12.818621066213531,10.535858649059298,11.722049490271228,38.374293626212925,0.0,0.0,26.549177168243027
16,1.235122277394268,16.672344653929056,10.389952582170082,13.453616770749674,10.874862415469108,11.459290977177785,38.38399683954482,0.0,0.0,25.82823299705861
17,1.237652431348417,16.727216602233693,10.41304773228771,14.088612475285814,11.213866181878899,11.196532464084333,38.39370005287673,0.0,0.0,25.107288825874218
18,1.2400010190847934,16.78208855053833,10.437576738017665,14.723608179822008,11.552869948288707,10.933773950990872,38.403403266208635,0.0,0.0,24.386344654689786
19,1.2421695490999554,16.836960498842963,10.463529515467448,15.358603884358175,11.891873714698496,10.671015437897417,38.41310647954054,0.0,0.0,23.665400483505376
20,1.244159727917487,16.8918324471476,10.49089549810002,15.99359958889433,12.230877481108307,10.408256924803966,38.42280969287245,0.0,0.0,22.944456312320945
21,1.2459734516505347,16.946704395452233,10.519663656933039,16.62859529343043,12.569881247518055,10.145498411710545,38.43251290620435,0.0,0.0,22.223512141136624
22,1.2476127971464614,17.00157634375687,10.549822521250588,17.263590997966627,12.908885013927874,9.882739898617073,38.44221611953625,0.0,0.0,21.502567969952167
23,1.249080012771982,17.056448292061507,10.58136019974371,17.8985867025028,13.247888780337668,9.61998138552363,38.45191933286815,0.0,0.0,20.781623798767743
24,1.2503775088972238,17.11132024036614,10.61426440199697,18.53358240703894,13.586892546747423,9.357222872430187,38.46162254620006,0.0,0.0,20.060679627583394
25,1.251507848136737,17.166192188670777,10.648522460239532,19.168578111575137,13.925896313157216,9.094464359336728,38.47132575953196,0.0,0.0,19.33973545639896
26,1.2524737354045856,17.22106413697541,10.684121351280936,19.803573816111246,14.264900079567017,8.83170584624329,38.48102897286386,0.0,0.0,18.618791285214584
27,1.2532780078392802,17.275936085280048,10.721047718554114,20.438569520647377,14.603903845976832,8.568947333149856,38.490732186195764,0.0,0.0,17.897847114030178
28,1.253923624652565,17.330808033584685,10.759287894190644,21.07356522518359,14.942907612386575,8.306188820056384,38.500435399527674,0.0,0.0,17.17690294284578
29,1.254413656953943,17.385679981889325,10.798827921056345,21.708560929719727,15.281911378796426,8.043430306962938,38.51013861285957,0.0,0.0,16.45595877166134
30,1.2547512776003689,17.440551930193955,10.839653574678511,22.343556634255897,15.620915145206219,7.780671793869476,38.51984182619148,0.0,0.0,15.73501460047693
31,1.2549418356796689,17.495423878498595,10.88173230951531,22.9816023634072,15.945698305618738,7.528239240839824,38.55830515343613,0.09439726752601199,0.0,14.891757669172097
32,1.2550038636036998,17.55029582680323,10.92491701883086,23.62336826694282,16.253136316126906,7.288401462269721,38.631847751365875,0.30393271946693673,0.0,13.899313483827749
33,1.254943407043155,17.605167775107862,10.969167963455263,24.265134170478518,16.560574326635074,7.048563683699596,38.70539034929562,0.513468171407882,0.0,12.906869298483295
34,1.2547634237723315,17.6600397234125,11.014472292507193,24.906900074014153,16.868012337143192,6.8087259051294815,38.77893294722538,0.7230036233487932,0.0,11.91442511313901
35,1.2544669019506223,17.714911671717136,11.060817062228558,25.548665977549877,17.175450347651257,6.568888126559369,38.852475545155116,0.9325390752897184,0.0,10.92198092779467
36,1.2540568537130845,17.769783620021773,11.108189250077013,26.190431881085562,17.48288835815944,6.329050347989246,38.92601814308488,1.1420745272306638,0.0,9.92953674245021
37,1.2535363089882232,17.82465556832641,11.156575768430422,26.832197784621197,17.790326368667586,6.089212569419136,38.999560741014626,1.3516099791715754,0.0,8.937092557105887
38,1.2529083095548512,17.879527516631043,11.205963477885048,27.473963688156893,18.097764379175736,5.849374790849014,39.07310333894438,1.561145431112517,0.0,7.944648371761468
39,1.2521759033478785,17.934399464935677,11.25633920013165,28.115729591692574,18.40520238968376,5.609537012278904,39.14664593687412,1.7706808830534226,0.0,6.952204186417224
40,1.2513421390209765,17.989271413240317,11.307689730396293,28.75749549522827,18.712640400191926,5.369699233708762,39.22018853480388,1.9802163349943631,0.0,5.959760001072803
41,1.25041006077222,18.044143361544958,11.360001849434775,29.399261398763983,19.02007841070008,5.129861455138637,39.29373113273363,2.1897517869353007,0.0,4.967315815728371
42,1.2493827034370724,18.099015309849584,11.4132623350721,30.041027302299593,19.327516421208234,4.89002367656854,39.36727373066338,2.399287238876215,0.0,3.974871630384043
43,1.248263087851436,18.15388725815422,11.467457973280377,30.682793205835257,19.634954431716395,4.650185897998414,39.44081632859312,2.6088226908171452,0.0,2.982427445039665
44,1.2470542164859364,18.20875920645886,11.522575568790613,31.324559109370913,19.942392442224552,4.4103481194283205,39.51435892652285,2.8183581427580697,0.0,1.9899832596952876
45,1.245759069351219,18.26363115476349,11.578601955235836,31.966325012906683,20.24983045273254,4.170510340858189,39.58790152445261,3.0278935946989916,0.0,0.9975390743509838
46,1.2443805986210703,18.318503103068128,11.635524019333001,32.60697515117184,20.558144035455033,3.932248593597913,39.66325822838026,3.239373991394963,0.0,0.0
47,1.2428641081413725,18.37337505137277,11.693870792106651,33.466083327214655,20.69502748594297,3.385412349046212,39.38342728924217,3.070049548553988,0.0,0.0
48,1.241156307114976,18.4282469996774,11.754171619985382,34.32519150325743,20.831910936430905,2.8385761044945648,39.10359635010406,2.900725105713029,0.0,0.0
49,1.239264109063874,18.48311894798204,11.81639658750626,35.18429967930024,20.968794386918844,2.2917398599428744,38.82376541096599,2.7314006628720584,0.0,0.0
50,1.2371944791080045,18.53799089628667,11.880515461290567,36.04340785534296,21.105677837406798,1.7449036153912543,38.54393447182789,2.562076220031092,0.0,0.0
51,1.2349544108130297,18.592862844591306,11.946497746631604,36.90251603138578,21.242561287894713,1.1980673708395873,38.264103532689795,2.392751777190127,0.0,0.0
52,1.2325509042497895,18.647734792895946,12.014312742148785,37.761624207428596,21.379444738382634,0.6512311262879308,37.984272593551694,2.2234273343491577,0.0,0.0
53,1.2299909453255449,18.702606741200576,12.08392959238088,38.62073238347137,21.516328188870617,0.10439488173623139,37.70444165441359,2.0541028915081827,0.0,0.0
54,1.2272533501753042,18.757478689505216,12.155596013450358,39.40092796670043,21.69493370537489,0.0,37.12044137297275,1.783696954951936,0.0,0.0
55,1.2242907809165342,18.81235063780985,12.229829802344918,40.16250397344621,21.883383622772975,0.0,36.46467175623421,1.4894406475466022,0.0,0.0
56,1.221112252157672,18.867222586114487,12.30659982400487,40.92407998019206,22.07183354017109,0.0,35.80890213949561,1.195184340141237,0.0,0.0
57,1.2177283687224958,18.922094534419124,12.385858918291786,41.68565598693787,22.26028345756921,0.0,35.15313252275703,0.9009280327358886,0.0,0.0
58,1.2141496966649894,18.97696648272376,12.4675596145043,42.4472319936837,22.448733374967265,0.0,34.49736290601848,0.6066717253305539,0.0,0.0
59,1.2103867258189247,19.03183843102839,12.551654234417386,43.20880800042956,22.637183292365332,0.0,33.8415932892799,0.3124154179252032,0.0,0.0
60,1.2064498354014244,19.08671037933303,12.63809499019833,43.97038400717545,22.825633209763375,0.0,33.185823672541325,0.018159110519856508,0.0,0.0
61,1.2023207973773364,19.14158232763766,12.727135388821322,44.89813507424077,22.796470405626117,0.0,32.30539452013312,0.0,0.0,0.0
62,1.1979757574605454,19.196454275942298,12.819100404732007,45.83681559412221,22.75299505682895,0.0,31.410189349048835,0.0,0.0,0.0
63,1.193427937831707,19.251326224246935,12.913928840670035,46.775496114003616,22.709519708031742,0.0,30.514984177964642,0.0,0.0,0.0
64,1.1886904939402674,19.306198172551568,13.011558090838149,47.71417663388509,22.66604435923452,0.0,29.619779006880393,0.0,0.0,0.0
65,1.1837763456726855,19.36107012085621,13.111925592173677,48.65285715376642,22.622569010437438,0.0,28.724573835796154,0.0,0.0,0.0
66,1.1786981388221554,19.41594206916084,13.214968953887832,49.59153767364794,22.5790936616401,0.0,27.829368664711957,0.0,0.0,0.0
67,1.1734682114475654,19.470814017465475,13.3206260777719,50.530218193529365,22.53561831284291,0.0,26.93416349362772,0.0,0.0,0.0
68,1.168098564961325,19.525685965770112,13.428835269281223,51.468898713410724,22.492142964045772,0.0,26.038958322543504,0.0,0.0,0.0
69,1.162600839745611,19.58055791407475,13.539535339487946,52.40757923329219,22.448667615248567,0.0,25.14375315145924,0.0,0.0,0.0
70,1.1569862950646732,19.635429862379382,13.6526656980632,53.34625975317358,22.4051922664514,0.0,24.248547980375022,0.0,0.0,0.0
71,1.151265793016514,19.690301810684023,13.768166437510024,54.28494027305506,22.36171691765419,0.0,23.353342809290755,0.0,0.0,0.0
72,1.145449786249983,19.74517375898866,13.885978408918845,55.223620792936465,22.31824156885703,0.0,22.458137638206498,0.0,0.0,0.0
73,1.1395483091623622,19.800045707293293,14.006043289559697,56.162301312817895,22.27476622005982,0.0,21.56293246712228,0.0,0.0,0.0
74,1.1335709722872047,19.854917655597927,14.128303642658487,57.10098183269929,22.231290871262637,0.0,20.667727296038066,0.0,0.0,0.0
75,1.127526959581722,19.909789603902563,14.252702969730732,58.03966235258065,22.187815522465563,0.0,19.77252212495379,0.0,0.0,0.0
76,1.1214250283267733,19.9646615522072,14.379185755864702,58.97834287246214,22.144340173668276,0.0,18.87731695386958,0.0,0.0,0.0
77,1.1152735113596883,20.019533500511837,14.507697508358468,59.91702339234364,22.100864824871028,0.0,17.98211178278533,0.0,0.0,0.0
78,1.1090803213702172,20.074405448816467,14.638184789121755,60.855703912225025,22.057389476073812,0.0,17.086906611701163,0.0,0.0,0.0
79,1.102852957002148,20.129277397121108,14.770595241255444,61.79438443210643,22.01391412727668,0.0,16.191701440616892,0.0,0.0,0.0
80,1.0965985105170737,20.18414934542574,14.90487761021865,62.73306495198794,21.97043877847938,0.0,15.296496269532685,0.0,0.0,0.0
81,1.0903236767919213,20.23902129373038,15.040981759987407,63.6717454718692,21.926963429682402,0.0,14.401291098448402,0.0,0.0,0.0
82,1.0840347634377487,20.293893242035015,15.178858684599025,64.61042599175076,21.883488080885027,0.0,13.506085927364206,0.0,0.0,0.0
83,1.077737701843591,20.348765190339652,15.31846051546493,65.54910651163219,21.840012732087867,0.0,12.610880756279943,0.0,0.0,0.0
84,1.0714380589655033,20.403637138644285,15.459740524820115,66.48778703151348,21.796537383290758,0.0,11.71567558519576,0.0,0.0,0.0
85,1.0651410496971119,20.45850908694892,15.602653125662641,67.42646755139482,21.753062034493695,0.0,10.820470414111485,0.0,0.0,0.0
86,1.058851549673786,20.513381035253555,15.747153868518968,68.36514807127632,21.70958668569639,0.0,9.925265243027283,0.0,0.0,0.0
87,1.0525741083777211,20.568252983558192,15.893199435354447,69.30382859115788,21.66611133689909,0.0,9.030060071943034,0.0,0.0,0.0
88,1.046312962425786,20.623124931862826,16.040747630929385,70.2425091110391,21.622635988102108,0.0,8.134854900858791,0.0,0.0,0.0
89,1.0400720489356956,20.677996880167463,16.189757371883612,71.18118963092057,21.579160639304856,0.0,7.239649729774572,0.0,0.0,0.0
90,1.0338550188789581,20.732868828472096,16.340188673813707,72.11987015080203,21.535685290507608,0.0,6.3444445586903635,0.0,0.0,0.0
91,1.0276652503410486,20.787740776776733,16.492002636589557,73.05855067068346,21.492209941710428,0.0,5.44923938760611,0.0,0.0,0.0
92,1.0215058616203438,20.842612725081374,16.645161428138845,73.99723119056483,21.448734592913297,0.0,4.554034216521882,0.0,0.0,0.0
93,1.0153797241075266,20.897484673386007,16.79962826691122,74.93591171044636,21.40525924411599,0.0,3.6588290454376384,0.0,0.0,0.0
94,1.0092894748964774,20.95235662169064,16.95536740321721,75.87459223032774,21.361783895318855,0.0,2.7636238743534114,0.0,0.0,0.0
95,1.003237529086079,21.007228569995277,17.112344099621073,76.81327275020897,21.318308546521862,0.0,1.868418703269172,0.0,0.0,0.0
96,0.997226091739963,21.062100518299907,17.2705246105516,77.75195327009055,21.274833197724483,0.0,0.9732135321849762,0.0,0.0,0.0
97,0.9912571694780442,21.11697246660455,17.429876161280617,78.69063378997198,21.23135784892731,0.0,0.0780083611007088,0.0,0.0,0.0
98,0.9845981442042504,21.171844414909184,17.6034880405919,85.42492616846918,14.57507383153082,0.0,0.0,0.0,0.0,0.0
99,0.9763180355344928,21.22671636321382,17.808985363129505,92.71245881558147,7.287541184418522,0.0,0.0,0.0,0.0,0.0
100,0.9665681791172297,21.281586558926154,18.045394186507778,99.99999146269315,0.0,0.0,0.0,0.0,0.0,0.0
