portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,2.979566196361588,3.702763254744811,-0.7231970583832231,85,30,55,85,35.294117647058826,1.6713015369232882,-2.0292872012776835,-0.7231970583832231
optimized,down,-1.4029663862087687,-3.0031590239428025,1.6001926377340345,45,35,10,45,77.77777777777779,2.398405749207167,-1.1935532524219294,1.6001926377340345
provided,up,3.21978788280549,3.702763254744811,-0.4829753719393207,85,32,53,85,37.64705882352941,1.2713706219682879,-1.5422031418458013,-0.4829753719393207
provided,down,-1.8284485785230244,-3.0031590239428025,1.1747104454197788,45,33,12,45,73.33333333333333,1.9198126854512745,-0.8743207146668353,1.1747104454197788
