metric,unit,optimized,provided,benchmark
alpha,percent,5.986988957698065,3.9886075569519597,0.0
beta,ratio,0.6083842257245013,0.7736268945505498,1.0
calmar_ratio,ratio,2.9437658687094785,3.300441034011778,2.6027745518447087
excess_kurtosis,ratio,1.4815786960563369,2.1748868884696435,0.6512882300899441
historical_var_95,percent,3.5850852182679915,4.91552681477425,5.132246154741375
modigliani_modigliani,percent,21.66232898082362,19.56478054562617,16.577789591619947
r_squared,ratio,0.625424949109457,0.7739601982791975,0.9999999999999996
skewness,ratio,-0.34201196020807717,-0.4058053141348054,-0.47960413135092456
treynor_ratio,ratio,0.2253665513627543,0.1787473305783097,0.12738306832999258
