portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct,expected_return_pct
optimized,1.0,6.200556099282408,0.17550428244123722,0.4442312051987114,-0.05007437124352565,1.255003863960343,2.231399382233587,18.344326875043837,10.925022527210553,-10.806042106063263,17.550428244123726
provided,1.0,6.157168418548432,0.17667856985070512,0.4037651871421759,-0.027990187423860613,1.1073040320593417,1.8397324518963276,18.267642955936903,12.488326445205923,-15.671034092314784,17.66785698507051
benchmark,1.0,5.346818992426192,0.16577789591619946,0.43411658567333666,-0.13336253144735688,0.8969736986122375,1.4505829279366163,16.737076728937737,14.201427369283476,-17.409903775046477,16.577789591619947
