portfolio,date,portfolio_return,benchmark_return,active_return,cumulative_active_return,annual_active_return,rolling_active_return,rolling_tracking_error
optimized,2019-01-31,0.05312221017038973,0.08006528208299879,-0.026943071912609057,-0.02694307191260914,-0.04835089323329367,,
optimized,2019-02-28,0.008168124634383867,0.03241614608974741,-0.024248021455363544,-0.05335259241516632,-0.04835089323329367,,
optimized,2019-03-31,0.005900096040366825,0.018100498560920775,-0.01220040252055395,-0.06727176407561641,-0.04835089323329367,,
optimized,2019-04-30,0.017771632988393623,0.040852343345424647,-0.023080710357031024,-0.09466990694254607,-0.04835089323329367,,
optimized,2019-05-31,-0.021964014391552995,-0.06377131358264565,0.041807299191092655,-0.04318946873100127,-0.04835089323329367,,
optimized,2019-06-30,0.07839385658888631,0.06958659630907671,0.008807260279809603,-0.03683192928276413,-0.04835089323329367,,
optimized,2019-07-31,0.009292931214440291,0.015119503324096728,-0.005826572109656437,-0.04406859179136191,-0.04835089323329367,,
optimized,2019-08-31,0.04026102126863265,-0.016743454946437586,0.05700447621507024,0.02262846521025419,-0.04835089323329367,,
optimized,2019-09-30,-0.016866512482122287,0.019457956111362806,-0.03632446859348509,-0.020654033733070065,-0.04835089323329367,,
optimized,2019-10-31,0.03283016453968738,0.022104565401813048,0.010725599137874332,-0.008418210719051578,-0.04835089323329367,,
optimized,2019-11-30,-0.003259634160902254,0.036198486734749125,-0.03945812089565138,-0.05694952383576912,-0.04835089323329367,,
optimized,2019-12-31,0.03747166847650698,0.02905516237690664,0.008416506099600339,-0.04835089323329367,-0.04835089323329367,,
optimized,2020-01-31,0.03920897705166278,-0.0004038059700871566,0.039612783021749934,0.001734732353036339,0.16249152624646768,,
optimized,2020-02-29,-0.027833928042706808,-0.07916555927242275,0.05133163122971594,0.06901858499963587,0.16249152624646768,,
optimized,2020-03-31,-0.03020022762850871,-0.12487149522544794,0.09467126759693922,0.18128444779504593,0.16249152624646768,,
optimized,2020-04-30,0.10315843564349698,0.12698370986213248,-0.023825274218635492,0.1748012408329065,0.16249152624646768,,
optimized,2020-05-31,0.041774855669470166,0.047645025305737,-0.005870169636266832,0.1751106102301052,0.16249152624646768,,
optimized,2020-06-30,0.04143352872761641,0.017734612654093374,0.023698916073523035,0.2119428477487919,0.16249152624646768,,
optimized,2020-07-31,0.09426421863664831,0.058892042432051595,0.03537217620459672,0.27684965568537034,0.16249152624646768,,
optimized,2020-08-31,0.041394947530429875,0.06979677941272877,-0.028401831882298896,0.25011056006503285,0.16249152624646768,,
optimized,2020-09-30,-0.048079698682321995,-0.03744346576468671,-0.010636232917635283,0.22278156958186823,0.16249152624646768,,
optimized,2020-10-31,-0.015197141070682652,-0.024933502643533556,0.009736361572850905,0.23288036824453928,0.16249152624646768,,
optimized,2020-11-30,0.011798066269277603,0.10877649751558782,-0.09697843124631023,0.10466579663055176,0.16249152624646768,,
optimized,2020-12-31,0.061775888197883766,0.03704837155359675,0.024727516644287018,0.14815661536428903,0.16249152624646768,,
optimized,2021-01-31,-0.018434311233495218,-0.010190277766667477,-0.008244033466827741,0.1326241736645868,-0.20926771509536524,,
optimized,2021-02-28,-0.03831580217547217,0.027805526149386584,-0.06612132832485876,0.025916107275844258,-0.20926771509536524,,
optimized,2021-03-31,-0.00010518237019086375,0.04539917366340718,-0.045504356033598044,-0.04597011121430494,-0.20926771509536524,,
optimized,2021-04-30,0.04492746020530434,0.0529104106464211,-0.007982950441116764,-0.06121866015112043,-0.20926771509536524,,
optimized,2021-05-31,0.04161413028234421,0.006566213017263678,0.03504791726508053,-0.002824883565211156,-0.20926771509536524,,
optimized,2021-06-30,-0.01836413292124495,0.0224274497903596,-0.040791582711604546,-0.0741671647193014,-0.20926771509536524,,
optimized,2021-07-31,0.02660917151722809,0.02441242622480133,0.00219674529242676,-0.07220967994726579,-0.20926771509536524,,
optimized,2021-08-31,0.016246654580107253,0.029759790150247323,-0.01351313557014007,-0.09815453304398325,-0.20926771509536524,,
optimized,2021-09-30,-0.04197709784421417,-0.046605411473920166,0.004628313629705998,-0.08529737447889962,-0.20926771509536524,,
optimized,2021-10-31,0.04008348514311611,0.07016338869675476,-0.030079903553638647,-0.14285218417206869,-0.20926771509536524,,
optimized,2021-11-30,0.003741529821670758,-0.008034846679020546,0.011776376500691304,-0.12070527080890248,-0.20926771509536524,,
optimized,2021-12-31,0.02448823725408988,0.04624786743872655,-0.021759630184636673,-0.1652336245757433,-0.20926771509536524,-0.1652336245757433,0.12781186203332456
optimized,2022-01-31,-0.044782992231333106,-0.05274104729567086,0.007958055064337756,-0.14192668207422132,0.042096059266507724,-0.08991611153039836,0.12715755385760572
optimized,2022-02-28,0.01924267728487308,-0.02951704931297261,0.04875972659784569,-0.052332768860256174,0.042096059266507724,0.03352002303971591,0.1297451734105162
optimized,2022-03-31,0.026173448222942135,0.03759015803813259,-0.011416709815190457,-0.07468159294623855,0.042096059266507724,0.03586212801500799,0.1297207121565029
optimized,2022-04-30,-0.06635209618229093,-0.08776903890540255,0.02141694272311162,-0.02889163733471145,0.042096059266507724,0.101619651218946,0.12954856150325086
optimized,2022-05-31,-0.025981469449142477,0.002257291700429098,-0.028238761149571575,-0.07725688718563828,0.042096059266507724,-0.008654730496902019,0.12833639440607056
optimized,2022-06-30,-0.04473902367453264,-0.08246034147300951,0.03772131779847687,-0.008043409247305178,0.042096059266507724,0.03641232890281576,0.13014353372708412
optimized,2022-07-31,0.03408351844397735,0.09208741038619395,-0.0580038919422166,-0.10109398422395266,0.042096059266507724,-0.03198317830343944,0.13437672136519693
optimized,2022-08-31,-0.038102777627608705,-0.040801847683917036,0.002699070056308331,-0.09252734429458509,0.042096059266507724,-0.103540987020591,0.1298745004549778
optimized,2022-09-30,-0.059170885774586054,-0.09244607654364578,0.03327519076905973,-0.031299604695354644,0.042096059266507724,-0.0044067212415523915,0.1299406633917076
optimized,2022-10-31,0.0050656559594791685,0.08127563769452162,-0.07620998173504245,-0.14734404220227315,0.042096059266507724,-0.11135198856246276,0.1367834848683625
optimized,2022-11-30,0.0732435377923908,0.05559150717499772,0.01765203061739308,-0.12911254188683863,0.042096059266507724,-0.042356981864555054,0.13558100311499677
optimized,2022-12-31,-0.01800165313280248,-0.057628321267792826,0.03962666813499034,-0.05801204429135387,0.042096059266507724,0.0017825399879618509,0.1375659989658994
optimized,2023-01-31,0.07693540761496319,0.06288748024704605,0.014047927367917143,-0.03949864028819294,0.021924711548753306,-0.03182301869949811,0.13576603858088185
optimized,2023-02-28,-0.033841282014876566,-0.025142732052405803,-0.008698549962470763,-0.05328389067054773,0.021924711548753306,-0.11756935145593572,0.13211808816417228
optimized,2023-03-31,0.0854056378192754,0.03707786046244155,0.048327777356833856,0.02406809140029087,0.021924711548753306,-0.22397982740785216,0.12271545044918689
optimized,2023-04-30,0.007219616986447299,0.015974996697359023,-0.008755379710911724,0.008853651488066827,0.021924711548753306,-0.18532405476680713,0.1222110607864562
optimized,2023-05-31,0.023120921259183348,0.004616047664556255,0.018504873594627092,0.04210155192783427,0.021924711548753306,-0.14728067962913016,0.1229001188146066
optimized,2023-06-30,0.011552430156835554,0.0647999488667752,-0.05324751870993965,-0.05293231347910998,0.021924711548753306,-0.2507689623058109,0.1250824239315905
optimized,2023-07-31,0.02911069706489513,0.032733184457347075,-0.0036224873924519466,-0.06139264985491577,0.021924711548753306,-0.28822779105148233,0.12270809036009951
optimized,2023-08-31,-0.013590603271976602,-0.01625208191915062,0.002661478647174016,-0.05530809486036903,0.021924711548753306,-0.23247712483712868,0.12213111354143537
optimized,2023-09-30,-0.048870429690456775,-0.04743433501644301,-0.0014360946740137673,-0.055392049735008886,0.021924711548753306,-0.21940517090646416,0.12212188606234546
optimized,2023-10-31,0.03634315432088498,-0.021708661289990272,0.05805181561087525,0.049906446644170765,0.021924711548753306,-0.1654480945189969,0.12727280249407158
optimized,2023-11-30,0.058138139106584316,0.0913438546150167,-0.03320571550843239,-0.007241943854953581,0.021924711548753306,-0.09063831159590019,0.11617756277747857
optimized,2023-12-31,0.029871441267896807,0.04565525434007034,-0.015783813072173532,-0.03860932054386579,0.021924711548753306,-0.13846051350446653,0.11528077864748701
optimized,2024-01-31,-0.0013873901393096745,0.015926587106046997,-0.01731397724535667,-0.07428683235057854,0.018733907106716963,-0.15285127897491324,0.11552572506786235
optimized,2024-02-29,0.023681991873660945,0.0521867603597006,-0.028504768486039656,-0.13580864259507264,0.018733907106716963,-0.10712324814194485,0.11050210124051255
optimized,2024-03-31,0.05740018927222158,0.03270189842569571,0.024698290846525875,-0.08911978935277842,0.018733907106716963,-0.016010506338448804,0.10861089656858504
optimized,2024-04-30,0.000730940838850766,-0.04031951134517642,0.041050452184027184,0.004333531427554771,0.018733907106716963,0.0484666862012757,0.11116162656003498
optimized,2024-05-31,0.03414289586649897,0.05057959716582827,-0.016436701299329302,-0.03145376491352003,0.018733907106716963,-0.01587884727653388,0.10964616541280917
optimized,2024-06-30,0.02481288410988859,0.035280096711594267,-0.010467212601705675,-0.05627597391510086,0.018733907106716963,0.02464830119588224,0.10723363923767183
optimized,2024-07-31,0.025767403432191107,0.012109001564470256,0.01365840186772085,-0.02524779697423485,0.018733907106716963,0.039498026264178865,0.10751961070760316
optimized,2024-08-31,0.017007811552155888,0.023365741166114784,-0.006357929613958896,-0.04097877367638869,0.018733907106716963,0.04866286804541686,0.10728416799556774
optimized,2024-09-30,0.04111638966100946,0.02100466682931046,0.020111722831699,0.006869978092985729,0.018733907106716963,0.07352320755792219,0.1078607337888242
optimized,2024-10-31,0.02254037645009094,-0.00892343020322095,0.03146380665331189,0.08614551825183181,0.018733907106716963,0.15197407648422012,0.1076522922934096
optimized,2024-11-30,0.002325662138244436,0.05963319334082584,-0.057307531202581405,-0.05647698813738611,0.018733907106716963,0.06166404134986525,0.11289688436781777
optimized,2024-12-31,-0.006710149530101998,-0.02406006954082074,0.01734992001071874,-0.010279712715905998,0.018733907106716963,0.11058037608612703,0.1124875386937727
optimized,2025-01-31,0.0495488610415873,0.026856345883270905,0.022692515158316398,0.04769631395018781,0.2854950455514287,0.14048679784972662,0.11308514366002365
optimized,2025-02-28,0.0002934952837853142,-0.012694736490296177,0.012988231774081491,0.08208386075876728,0.2854950455514287,0.08766173688641854,0.1098745670229221
optimized,2025-03-31,0.027003686817324058,-0.055719310915217646,0.0827229977325417,0.3004488402097083,0.2854950455514287,0.21675639551961035,0.11921595368896241
optimized,2025-04-30,0.038292129703319355,-0.008670167189502642,0.046962296892822,0.4278250581824774,0.2854950455514287,0.2738833438910846,0.12140179949245372
optimized,2025-05-31,0.03601475304913932,0.06284505165897136,-0.02683029860983204,0.37760788156282254,0.2854950455514287,0.2958141502086977,0.1212741556859811
optimized,2025-06-30,0.027739211322788598,0.051386230006752465,-0.023647018683963867,0.3266084338698745,0.2854950455514287,0.21386453863353894,0.12069475731074454
optimized,2025-07-31,0.005894762127553322,0.023031446515753284,-0.017136684388199964,0.2816950910191238,0.2854950455514287,0.2695067125418089,0.11583833881859401
optimized,2025-08-31,0.0338990636813986,0.02051948404438786,0.013379579637010738,0.3286561045079517,0.2854950455514287,0.30716747524455723,0.11596164071107697
optimized,2025-09-30,0.09230602380287152,0.03562043418529992,0.0566855896175716,0.5207489920314323,0.2854950455514287,0.3905005450945882,0.11872302846213663
optimized,2025-10-31,0.04042558604899238,0.02383739357630099,0.016588192472691388,0.5908221514510066,0.2854950455514287,0.5758490491355595,0.1086376108795198
optimized,2025-11-30,0.026234892277350652,0.0019500049129079766,0.024284887364442675,0.6797999617301085,0.2854950455514287,0.563537357410083,0.10891698490660187
optimized,2025-12-31,0.017768050492351934,0.008267699482226387,0.009500351010125547,0.720679504632225,0.2854950455514287,0.5255500142743936,0.10726530005286723
provided,2019-01-31,0.05948690649224886,0.08006528208299879,-0.02057837559074993,-0.02057837559074982,-0.026246406355870944,,
provided,2019-02-28,0.011909952704874771,0.03241614608974741,-0.02050619338487264,-0.04297149061345995,-0.026246406355870944,,
provided,2019-03-31,0.011638420687491213,0.018100498560920775,-0.006462077873429561,-0.05067732424822302,-0.026246406355870944,,
provided,2019-04-30,0.024176802238617567,0.040852343345424647,-0.01667554110680708,-0.07083361940597355,-0.026246406355870944,,
provided,2019-05-31,-0.03233864162157324,-0.06377131358264565,0.03143267196107241,-0.03140090650878791,-0.026246406355870944,,
provided,2019-06-30,0.07796476515468664,0.06958659630907671,0.008378168845609935,-0.0245804392026423,-0.026246406355870944,,
