year,optimized,provided,benchmark
2019,0.2638874976164589,0.28599198449388163,0.3122383908497526
2020,0.34580768239642623,0.3705963154619287,0.18331615614995855
2021,0.07802000503227768,0.11060605691854875,0.2872877201276429
2022,-0.13965763438364198,-0.17311514595773925,-0.1817536936501497
2023,0.2836827004633147,0.3270396544335532,0.26175798891456137
2024,0.2675985378628516,0.2667140852520484,0.24886463075613463
2025,0.4714725635582824,0.42647214187400473,0.1859775180068537
