metric,optimized,provided,benchmark
alpha,0.08248561743141473,-0.005518322998048938,0.0
beta,0.5289576934930585,0.43321463092182627,1.0
calmar_ratio,3.112110118197642,1.9465399120383773,2.602772073565015
excess_kurtosis,0.7784504838858042,0.13117932171566649,0.11712624138117311
historical_var_95,0.04952956523352498,0.039905335249658905,0.044981520666680395
modigliani_modigliani,0.20295188738436548,0.10925261371291813,0.16581395885672073
r_squared,0.33865779851962846,0.3875716464858332,1.0
skewness,-0.023191223109650553,-0.4869234216400432,-0.4420270723923825
treynor_ratio,0.28277172333007056,0.1138181651699044,0.12741913127051385
