roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,23.493476182591824,66.70054765455585,-12.314096734451653,12.415607288499505,31.996207848125337,-15.777785426602831,20.74536216063562,44.70657754500165,-13.336264980823564
3,22.40301511297467,33.904753569066195,10.646918926340998,12.922188457893505,19.810941348649823,4.877023490758514,21.880441648757383,28.631621372600936,15.181473282179535
5,,,,,,,,,
7,,,,,,,,,
