asset,optimized,provided
QQQ,0.1985674691167079,0.22717337181295622
SPMO,0.34083519525056544,0.22255806379197385
AIA,0.0,0.13662840357125303
GLD,0.390701746365709,0.04902229707216431
XLE,0.0487213125557377,0.22687652297237487
144600,0.0,0.04997352865898274
SCHD,0.021174276711280096,0.08776781212029487
