portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct,expected_return_pct
optimized,1.0,2.368959786859282,0.1879691061439383,0.40838416808890265,-0.12314096734451652,1.1505713914508504,2.0561237740824105,19.534892193656894,12.999999797415516,-12.827990552058877,18.79691061439383
provided,1.0,1.4902342584008323,0.08770252200248649,0.20676469007329001,-0.1577778542660283,0.4954326583067037,0.7361477037723184,8.603986607568004,9.952451375491492,-15.777785426602831,8.770252200248647
benchmark,1.0,2.112796710772682,0.16581395885672073,0.4341164908172732,-0.13336264980823564,0.8909056065002338,1.4704382403051786,16.737917180941086,14.302203324441692,-13.403064084381121,16.581395885672073
