ticker,provided_contribution,optimized_contribution,unit
133690,0.10298999008219793,0.3420539257546827,monetary_initial_value_1
402970,0.07737207514126528,0.17158969502053759,monetary_initial_value_1
069500,0.15359056905839424,0.3812955683383324,monetary_initial_value_1
168580,0.02485893157144228,0.0,monetary_initial_value_1
200250,0.006546349601096763,0.0,monetary_initial_value_1
101280,0.04197062811786062,0.0,monetary_initial_value_1
TLT,-0.03056550471120515,0.0,monetary_initial_value_1
385560,-0.07870131734193032,0.0,monetary_initial_value_1
132030,0.19217253688171124,0.4740205977457298,monetary_initial_value_1
