portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,-5.533051828363789,44.579565357874905,30.349954308657367,,,19.9748124065676,19.534892193656894,13.591166450755626,
provided,-7.26461882371151,15.42696955932712,16.34709841355302,,,4.095921617478004,8.603986607568004,9.950274458091233,
benchmark,-5.867600792947014,20.246408658584556,22.714778693228666,,,8.88832490115481,16.737917180941086,12.507998872515094,
