portfolio,rank,start,bottom,recovery,duration_months,maximum_drawdown_pct
optimized,1,2022-04-30,2022-12-31,2023-05-31,14,-12.827990552058877
optimized,2,2026-06-30,2026-07-31,,3,-9.752210929552296
optimized,3,2026-03-31,2026-03-31,2026-04-30,2,-7.537853240882453
optimized,4,2022-01-31,2022-01-31,2022-03-31,3,-5.31983493497753
optimized,5,2023-09-30,2023-10-31,2023-11-30,3,-3.1950922893100975
optimized,6,2025-02-28,2025-02-28,2025-03-31,2,-0.3668214152245164
optimized,7,2024-11-30,2024-11-30,2024-12-31,2,-0.30468879024644346
provided,1,2022-01-31,2022-12-31,2024-03-31,27,-15.777785426602831
provided,2,2026-06-30,2026-07-31,,3,-8.398028888313236
provided,3,2026-03-31,2026-03-31,2026-05-31,3,-6.006557773595289
provided,4,2025-04-30,2025-05-31,2025-06-30,3,-1.4265930656653047
provided,5,2024-08-31,2024-08-31,2024-09-30,2,-0.6388640707304494
benchmark,1,2022-01-31,2022-06-30,2023-04-30,16,-13.403064084381121
benchmark,2,2025-02-28,2025-04-30,2025-07-31,6,-8.727148613561175
benchmark,3,2026-07-31,2026-07-31,,2,-8.234183406494811
benchmark,4,2023-09-30,2023-10-31,2023-12-31,4,-5.163033103744697
benchmark,5,2025-12-31,2026-03-31,2026-04-30,5,-1.5483721436609588
benchmark,6,2024-04-30,2024-04-30,2024-05-31,2,-1.4966097781790477
benchmark,7,2023-05-31,2023-05-31,2023-06-30,2,-0.8622288817199841
benchmark,8,2024-07-31,2024-08-31,2024-09-30,3,-0.46210020272196006
benchmark,9,2023-07-31,2023-07-31,2023-08-31,2,-0.2500991563952337
