portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,3.3043376702898155,4.084701822970955,-0.7803641526811397,35,14,21,35,40.0,2.4935436960758177,-2.962969385185778,-0.7803641526811397
optimized,down,-1.0782645140828997,-2.7313543633290602,1.6530898492461612,23,17,6,23,73.91304347826086,2.8992406675888787,-1.8776708027248739,1.6530898492461612
provided,up,2.074359219551064,4.084701822970955,-2.010342603419891,35,11,24,35,31.428571428571427,1.27834114811379,-3.5176559895394943,-2.010342603419891
provided,down,-1.3136095818732796,-2.7313543633290602,1.4177447814557809,23,15,8,23,65.21739130434783,2.8247547099755463,-1.220398834518779,1.4177447814557809
