ticker,name,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,5y_annualized_volatility,cagr_pct,annualized_volatility_pct,max_drawdown_pct,3y_annualized_volatility_pct
267440,RISE 미국장기국채선물(H),1.0,0.7195963887413703,-0.061878533850341005,0.049298398112504804,-0.22175401632868041,-0.9069226150267257,-1.0818978104902532,-0.006719609040928609,-0.037869822485207205,-0.027046433700334993,-0.015766610300806172,,,-0.0658164796435805,,-6.5816479643580506,11.056440734317006,-33.6508486317977,10.76676582251555
385560,RISE KIS국고채30년Enhanced,1.0,0.6586591604328937,-0.06760587371904794,0.17461278878601716,-0.2946683592510314,-0.543384192834939,-0.7451347788387863,-0.1013117744028621,-0.24585362982148906,-0.3323301021471752,-0.04137045193599043,,,-0.08276307092217616,,-8.276307092217616,19.507505500340184,-38.41633418256982,17.113808385503816
TLT,iShares 20+ Year Treasury Bond ETF,1.0,0.7875823015685357,-0.0396943647747454,0.042047905845173705,-0.24988604674905068,-0.5617182734836832,-0.6892209328247264,-0.09736522393970293,-0.06803575265808437,-0.0020010735465426643,0.004635169921526128,,,-0.04820375022673551,,-4.8203750226735504,13.901842978448276,-34.38186176748707,14.806224804358848
EDV,Vanguard Extended Duration Treasury ETF,1.0,0.6175137488642006,-0.08174672361009798,0.029009430528399216,-0.33561764887830026,-0.6382822211039612,-0.7891080715565438,-0.10926928116578283,-0.09016530766745856,-0.01560924626101401,-0.029098776697656148,,,-0.09492303892874543,,-9.492303892874542,18.82263789025962,-47.05102436784648,20.305860673991138
ZROZ,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,1.0,0.5514867114546426,-0.10188411677636472,0.022234264839141593,-0.35651259991522666,-0.6881538534446675,-0.8450881160479176,-0.11415001500950184,-0.09931219540760927,-0.022619365958898907,-0.0527566816634325,,,-0.11585296763482633,,-11.585296763482633,20.38482290847929,-50.449620196952296,22.260582791662817
