portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
Native Bond 50/50,up,0.002720298554293933,0.04084703273337998,-0.03812673417908605,35,9,26,35,25.71428571428571,0.02464966787859156,-0.05985702719905138,2.464966787859156,-5.985702719905138,-3.812673417908605
Native Bond 50/50,down,-0.017744830479404824,-0.027313560527647874,0.009568730048243051,23,12,11,23,52.17391304347826,0.044214102210036264,-0.02822622140098591,4.421410221003627,-2.822622140098591,0.9568730048243052
TLT Proxy,up,0.00970048586866213,0.04084703273337998,-0.03114654686471785,35,7,28,35,20.0,0.020577315262613163,-0.04407751239655061,2.0577315262613163,-4.407751239655061,-3.114654686471785
TLT Proxy,down,-0.023103178339758435,-0.027313560527647874,0.004210382187889441,23,11,12,23,47.82608695652174,0.03485351943704979,-0.023879160290507545,3.485351943704979,-2.3879160290507544,0.42103821878894415
EDV Proxy,up,0.010218124880795133,0.04084703273337998,-0.030628907852584854,35,8,27,35,22.857142857142858,0.036964637671730166,-0.05065662504497448,3.6964637671730167,-5.065662504497448,-3.0628907852584852
EDV Proxy,down,-0.03272797978014362,-0.027313560527647874,-0.005414419252495745,23,9,14,23,39.130434782608695,0.04535151870396617,-0.03804966508164983,4.535151870396617,-3.804966508164983,-0.5414419252495745
ZROZ Proxy,up,0.008715670616806705,0.04084703273337998,-0.032131362116573275,35,8,27,35,22.857142857142858,0.041506880489346476,-0.053950100666475424,4.150688048934647,-5.395010066647543,-3.2131362116573277
ZROZ Proxy,down,-0.03467340736263757,-0.027313560527647874,-0.007359846834989697,23,9,14,23,39.130434782608695,0.04813467681015934,-0.04303489774972836,4.813467681015934,-4.303489774972836,-0.7359846834989697
