year,portfolio,Jan_pct,Feb_pct,Mar_pct,Apr_pct,May_pct,Jun_pct,Jul_pct,Aug_pct,Sep_pct,Oct_pct,Nov_pct,Dec_pct,ytd_pct
2021,Native Bond 50/50,,,,,,,,,,,4.58316488757502,-1.452496476712839,3.0640981023482228
2022,Native Bond 50/50,-4.281417456595343,-1.7468693369621202,-4.200581500860712,-7.408377288569856,0.20044117583614685,-5.492294100015083,8.545048203284566,-8.67567609529772,-6.887256950078174,-4.957738605815304,7.602398726653037,-0.3622891823127583,-25.70114230406353
2023,Native Bond 50/50,6.402263461698299,-4.70120782962542,4.975011155611053,-0.08526380147472756,-3.7932417291226486,-1.6428720287044951,-0.6842994808215042,-1.4527256576174763,-4.518759178516952,-4.346093437288334,10.247815896047275,8.936729371457497,8.042040607501555
2024,Native Bond 50/50,-2.9953705742492733,-2.219369675971122,1.965437302398454,-4.118188491120655,0.8397654090160911,4.404823119854228,3.9780413398833314,1.3565055353113198,1.371475085179219,-3.2951730320261663,4.720469358304458,-4.555811580013963,0.8149984655922315
2025,Native Bond 50/50,1.445459495133783,4.548088972723397,-0.5006790153030682,1.143475090687207,-3.3886733727701737,-0.4977848828209397,0.5045638615086112,-0.028184876823617033,-0.12041449882960187,-1.5274654277199595,-2.9618296514753117,-0.7765201398118315,-2.3707940573003405
2026,Native Bond 50/50,-3.753275833377673,3.1453753153720454,-5.939365968553057,-0.45391600246096897,-2.924651863462163,-3.169830795675926,-3.2561084087284753,0.9636563014480459,,,,,-14.655395572544661
2021,TLT Proxy,,,,,,,,,,,4.828851332347428,-2.786156444195842,1.9081555355747515
2022,TLT Proxy,-1.6071552737333739,-2.6188872229527593,-4.109304721041685,-5.113900500650892,-4.600412998947512,2.380330984086787,3.022840906560109,-1.0813279908721496,-2.225029778348908,-6.524604191623573,-0.10565596749292361,-5.317611549377088,-24.98860467490507
2023,TLT Proxy,2.8693297195108824,1.859754149242887,3.1017638142357695,3.65768395182402,-4.29331024731855,0.31792001363180056,-5.869212994503159,0.3982160188767958,-6.289727997472894,-5.496755802749664,5.055023945614878,10.219831967860316,4.194577142843836
2024,TLT Proxy,-0.7431247069128677,-1.7541115843371036,2.0239722574930674,-3.984117459616454,2.1562197940939054,2.6557412777344913,2.208090895118442,-0.5044354576328014,0.6564009306653906,-0.909231693417667,3.0769876126466755,-0.506655609892126,4.2047905845173705
2025,TLT Proxy,-2.1589281640987945,6.298263742788568,0.3012485516117325,-4.5911203361136295,-6.836788745177058,1.022644232308334,2.013479755651759,-0.49758178897960637,4.993221637510525,2.8889884375101094,2.9044399828721534,-3.6688933978338167,1.8187378641681073
2026,TLT Proxy,-1.242137513915731,4.8944593151420746,0.5179309792756381,-2.7735996703427968,1.9847445690530652,4.773384886927823,-12.370079673851064,-1.6875158199198825,,,,,-6.803575265808437
2021,EDV Proxy,,,,,,,,,,,5.677703805528034,-3.410265368456422,2.07381367046815
2022,EDV Proxy,-2.210557227309373,-3.802375929996049,-5.061751073262144,-8.431099235845707,-6.33868960470293,2.2318335167397674,2.981354484652954,-1.697189920160358,-4.319573475158278,-9.629350109773217,2.6206658284363193,-5.546880943202915,-33.56176488783002
2023,EDV Proxy,5.104832511228508,0.23695132203258584,4.200626929817286,3.4736638943074105,-5.494852428761909,1.1109104753068477,-7.24198760692728,-1.1825948216869553,-9.88762285970235,-7.968818478856232,8.975187891508174,14.441416860067612,2.9009430528399216
2024,EDV Proxy,-2.8110000826029657,-2.1259087613042627,2.3538798994807486,-6.753207360104141,3.2244828891910604,3.3435177362695523,2.6146283719225893,0.19772618835567357,1.1849625447658552,-2.7096496553841276,3.6348890450612625,-3.1167035355265993,-1.5769533750350173
2025,EDV Proxy,-2.632549325907474,8.389481732296433,-0.96857110498626,-6.089641756954833,-8.540082169494855,2.0872868096661223,1.401656009181207,-1.7131264632869292,7.477249533031194,3.689577256174781,2.1943855542313484,-4.99939988996082,-1.182115683872309
2026,EDV Proxy,-1.8375797628398916,6.880908454634382,-1.4029230512308755,-3.563457778765189,2.3917577007535495,5.776309243875777,-15.05620671285518,-0.8651464050578705,,,,,-9.016530766745856
2021,ZROZ Proxy,,,,,,,,,,,6.048928185407121,-3.8156865998155154,2.0024334433885516
2022,ZROZ Proxy,-2.080863810220024,-3.8324669038156123,-4.946875446265886,-9.308349010748106,-6.294531784887769,2.379201623519811,2.752886272478361,-1.5882553030445945,-5.061759688420442,-10.9122469080439,2.5165871298552522,-5.759119489576547,-35.651259991522664
2023,ZROZ Proxy,5.146971047019266,0.4981542586099952,3.942351322273252,3.3733420332294317,-5.862263967807191,1.5348783273683386,-7.3493556861062626,-1.685759621023153,-10.887648235020109,-9.120701646261908,10.88071578375005,15.157365928171696,2.2234264839141593
2024,ZROZ Proxy,-4.18380595423783,-2.158729795927994,2.23771521757532,-7.938844172793768,3.324018391104522,3.356233509280404,3.206336354374173,1.0343065110109961,0.8615819277919767,-3.0083999960758945,3.4624606561986626,-4.3099581236955125,-4.836327746608515
2025,ZROZ Proxy,-3.9393238854206203,9.174145138187706,-1.3405995620681899,-6.292326924720082,-9.537922084087025,2.3061408809712525,0.9942807656529551,-2.4886861530316606,8.335854161734325,3.767130711868405,2.072490167819585,-5.431017293301088,-4.1066341231863035
2026,ZROZ Proxy,-2.3766779550252193,7.584083217377291,-1.7067700005104713,-3.64165782281467,2.2114545223576476,6.098315217767802,-15.788623429089476,-0.8526917841420234,,,,,-9.931219540760928
2021,benchmark,,,,,,,,,,,1.182365768772775,4.550095541166055,5.786260082064043
2022,benchmark,-3.855511797126465,-3.7648925258682575,5.224113706176459,-4.436212519974935,-2.1808768914455934,-4.8492464499441335,9.839730192155184,-0.5912066834868779,-3.300645691336901,7.48340067999913,-1.58974454228894,-10.392316777269595,-13.336266295374067
2023,benchmark,3.863156217143948,4.3607924411480425,1.9889530620277318,4.958477569393405,-0.8622213033953274,6.587120550914127,-0.25010628457037276,1.9705150780807923,-3.074396502196819,-2.1548784638157015,4.300489232237514,3.711709620846193,27.935873421075375
2024,benchmark,5.470838295533698,5.754841600485694,4.541933441759305,-1.4966274842780125,4.3117996570344985,4.380705088958914,-0.17777167993413556,-0.2848569840207871,0.7561087040752756,3.8726607196139184,7.095567217590215,2.7836292953943076,43.411643376564825
2025,benchmark,0.8851018974844971,-0.7079088722740989,-4.132579679255166,-4.113842297380643,2.3026179857195794,3.4576626113328457,5.566094127059662,1.5312431170663166,4.963895277739816,3.906561652676843,2.825082622320596,-1.5288936878936399,15.354094892596336
2026,benchmark,0.8280616634021465,-0.6171952345696119,-0.22507345476927565,8.350047519414172,6.782233020786066,2.499901299595053,-8.234183406494822,0.07710809172516431,,,,,8.88832490115481
