portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Native Bond 50/50,10000.0,6949.655819903591,-0.06474220378469447,0.08042040607501555,-0.2570114230406353,-0.7086338669732252,-0.929972345592354,-7.252384895637764,14.554346917037522,-34.18324794826749
TLT Proxy,10000.0,7875.823015685357,-0.0396943647747454,0.042047905845173705,-0.24988604674905068,-0.5617182734836832,-0.6892209328247264,-4.8203750226735504,13.901842978448276,-34.38186176748707
EDV Proxy,10000.0,6175.137488642006,-0.08174672361009798,0.029009430528399216,-0.33561764887830026,-0.6382822211039612,-0.7891080715565438,-9.492303892874542,18.82263789025962,-47.05102436784648
ZROZ Proxy,10000.0,5514.867114546426,-0.10188411677636472,0.022234264839141593,-0.35651259991522666,-0.6881538534446675,-0.8450881160479176,-11.585296763482633,20.38482290847929,-50.449620196952296
benchmark,10000.0,21127.968605097874,0.1658139834894617,0.43411643376564824,-0.13336266295374066,0.8909053820140962,1.470437059436107,16.73791889267755,14.302209693154458,-13.40305817089914
