ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
QQQ,22.717330287500886,19.856698595939797
SPMO,22.255796314915454,34.08361701652809
AIA,13.662852606496084,0.0
GLD,4.902232438559814,39.070168448142
XLE,22.687652924561277,4.872138419041856
144600,4.997356866221651,0.0
SCHD,8.776778561744825,2.1173775203482648
