date,optimized_drawdown,provided_drawdown,benchmark_drawdown
2021-11-30,0.0,0.0,0.0
2021-12-31,0.0,0.0,0.0
2022-01-31,-0.03583024620535058,-0.03693554516963904,-0.05274124855640383
2022-02-28,-0.013772252195528023,-0.04492429102043294,-0.08070160415362382
2022-03-31,0.0,-0.05778842916237126,-0.046144751319039834
2022-04-30,-0.05399706517357594,-0.12790718668314283,-0.12986377204454724
2022-05-31,-0.07395659838084878,-0.13754815780150864,-0.12789962075894068
2022-06-30,-0.11402490972911672,-0.17907867256557763,-0.19981345240475523
2022-07-31,-0.0911730122760045,-0.15472154254355408,-0.1261262645465876
2022-08-31,-0.1233388272714182,-0.18581146636432166,-0.16178193038178657
2022-09-30,-0.1724669894083829,-0.2581729898923695,-0.23927170365660033
2022-10-31,-0.15900840994375942,-0.26115065529023573,-0.1774431739340876
2022-11-30,-0.09747501154890792,-0.19053127908062084,-0.13171600023600116
2022-12-31,-0.10634736053257476,-0.2124090938882226,-0.1817536812386572
2023-01-31,-0.04776438120707194,-0.14886102560884995,-0.13029637289961504
2023-02-28,-0.08525484724058241,-0.19109197494403307,-0.15216296330288237
2023-03-31,-0.021138319300563202,-0.14644183025954294,-0.12072705078071633
2023-04-30,-0.011250137108204328,-0.14402409242712888,-0.1066806683208611
2023-05-31,-0.00753609881710271,-0.14767153256190935,-0.10255685884387722
2023-06-30,0.0,-0.13083700267972298,-0.04440287561089906
2023-07-31,0.0,-0.1127020595298498,-0.013123068148667483
2023-08-31,-0.01397651403317035,-0.14271123110869122,-0.029161804601807506
2023-09-30,-0.06129466590565946,-0.18907705625954863,-0.07521307043219905
2023-10-31,-0.027789957906015572,-0.20367303449864482,-0.09528889132902596
2023-11-30,0.0,-0.1376504987539826,-0.01264901682492936
2023-12-31,0.0,-0.09271700572886143,0.0
2024-01-31,-0.001862233006416525,-0.11054354916407083,0.0
2024-02-29,0.0,-0.09259192485474954,0.0
2024-03-31,0.0,-0.06153972285968268,0.0
2024-04-30,0.0,-0.08956636130172702,-0.04031945384393476
2024-05-31,0.0,-0.06536151243754351,0.0
2024-06-30,0.0,-0.04246477000732507,0.0
2024-07-31,0.0,-0.018381684017733657,0.0
2024-08-31,0.0,-0.0035952374708922985,0.0
2024-09-30,0.0,0.0,0.0
2024-10-31,0.0,-0.02224063060907544,-0.008923646360100457
2024-11-30,0.0,-0.01798283789352917,0.0
2024-12-31,-0.014238489811998378,-0.05266604267212771,-0.02406006705359487
2025-01-31,0.0,-0.024909751106917732,0.0
2025-02-28,0.0,-0.005538342394534546,-0.012694736490296288
2025-03-31,0.0,-0.0023634802157929125,-0.06770660228213532
2025-04-30,0.0,0.0,-0.07578984416954615
2025-05-31,0.0,0.0,-0.01770780918263537
2025-06-30,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0
2025-11-30,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0
2026-01-31,0.0,0.0,0.0
2026-02-28,0.0,0.0,-0.008642046247570145
2026-03-31,-0.08592498271622762,-0.07957835987625694,-0.0575948723923958
2026-04-30,-0.049604227563327274,-0.015647672796415546,0.0
2026-05-31,-0.03163269025954529,0.0,0.0
2026-06-30,-0.10236708102241376,-0.021728123301768654,-0.010292566443839024
2026-07-31,-0.10558400904525311,-0.06790561063802081,-0.00994797093102262
2026-08-31,-0.03957084566685265,-0.018989794561436124,0.0
