portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
Portfolio 1,-0.8413955557060149,23.41367828526879,23.878207615974123,14.221896727771188,15.126167389414213,10.547968327391665,12.052236135613015,10.787437469432215,13.123198253953927
benchmark,1.658483197328664,20.230859454226113,20.91749938804035,12.692143152331802,15.27256753947639,13.081637433046666,11.005452800663296,12.939407320091384,15.869536729531433
