date,year,month,series::Portfolio 1::return,series::Portfolio 1::balance,series::benchmark::return,series::benchmark::balance,asset::QQQ::return,asset::SPY::return,asset::GLD::return,asset::IEF::return
2015-03-31,2015,3,-0.017389171769518885,26276.357521227863,-0.01570540507573759,21632.62250074657,-0.023589912228446752,-0.01570540507573759,-0.021522037888980217,0.00856034788430482
2015-02-28,2015,2,0.01833566824757389,26741.36775853287,0.056204514907181036,21977.792636777725,0.07220560956494726,0.056204514907181036,-0.05905219494812319,-0.02471710609627642
2015-01-31,2015,1,0.015236377052470985,26259.875395066305,-0.029629221532474825,20808.27370701888,-0.020822832575133732,-0.029629221532474825,0.08689905756357263,0.04302276015681761
2014-12-31,2014,12,-0.003419715950082113,25865.774698998102,-0.0025364612949400067,21443.631824817214,-0.022406426258642753,-0.0025364612949400067,0.013112132840068735,0.0012951046397209343
2014-11-30,2014,11,0.02170447358252168,25954.531825458536,0.027471519330711347,21498.16107830472,0.04546343563246236,0.027471519330711347,-0.00488197260677703,0.01288578875602675
2014-10-31,2014,10,0.007363166633314201,25403.169406169996,0.02355137092461712,20923.36446688906,0.026419664805449772,0.02355137092461712,-0.03054810644807593,0.015362878487169107
2014-09-30,2014,9,-0.025987338932945137,25217.48883381289,-0.013796529524536028,20441.929014259542,-0.007566468726951436,-0.013796529524536028,-0.061763293138879294,-0.010494515158351092
2014-08-31,2014,8,0.02989051584100237,25890.309070712192,0.039463550246619405,20727.902127949492,0.050094972378027514,0.039463550246619405,0.0038090706137288155,0.018802378694896538
2014-07-31,2014,7,-0.011600878230239385,25138.89454508698,-0.013437554289031373,19940.96101112123,0.011819688750153823,-0.013437554289031373,-0.03631673024297155,-0.002204994956846562
2014-06-30,2014,6,0.03430521455082211,25433.9507101898,0.020644810196009944,20212.568497628883,0.031238306269793847,0.020644810196009944,0.06319017654797743,-0.0021677335331224956
2014-05-31,2014,5,0.013091254020264589,24590.37269887038,0.0232067256358357,19803.724366900133,0.04485632371528547,0.0232067256358357,-0.03051039187154414,0.018254567763914764
2014-04-30,2014,4,0.00336594183899912,24272.61374657816,0.006951244530157608,19354.56821259048,-0.0031937697310946422,0.006951244530157608,0.0049348807324614,0.0075823517954181074
2014-03-31,2014,3,-0.01569976445718444,24191.187616046234,0.008295293901056766,19220.95862905587,-0.02733619717765201,0.008295293901056766,-0.031421423365686874,-0.005610664644998042
2014-02-28,2014,2,0.0482807059724256,24577.04137671514,0.04551617868440028,19062.82687752186,0.05152472809839104,0.04551617868440028,0.0627030280482701,0.0035752552310717167
2014-01-31,2014,1,-0.0030188038574555983,23445.095609116,-0.035248703947801774,18232.933421947713,-0.01921356252374562,-0.035248703947801774,0.034188714238774454,0.030632618123762834
2013-12-31,2013,12,0.003085116809456299,23516.08606042748,0.025926882220801195,18899.10228320773,0.02927112009892019,0.025926882220801195,-0.03794527189279151,-0.020907023186226614
2013-11-30,2013,11,0.0021348646963611057,23443.75932445874,0.029637212290416715,18421.490469474065,0.0355118457969088,0.029637212290416715,-0.05511195422936577,-0.0087626646102682
2013-10-31,2013,10,0.028510762326109315,23393.816691091786,0.04630723103809942,17891.2438765647,0.04956868353782018,0.04630723103809942,-0.003432632525768975,0.007777777110641315
2013-09-30,2013,9,0.011485097090859065,22745.329993614905,0.03164597290152393,17099.417213062556,0.04832198346245198,0.03164597290152393,-0.047838379698351585,0.018462240911717664
2013-08-31,2013,8,0.004006316602689009,22487.063881645852,-0.029992038350360684,16574.888733360844,-0.003959227881134453,-0.029992038350360684,0.052047484216675155,-0.014225487928649971
2013-07-31,2013,7,0.05638274424704353,22397.333074294354,0.051677202907888686,17087.373906883033,0.06313986144693784,0.051677202907888686,0.0743010530498811,-0.003526909743687634
2013-06-30,2013,6,-0.04691175039547469,21201.911140889064,-0.013344786947561138,16247.736339283978,-0.023952223837928832,-0.013344786947561138,-0.11058839427335088,-0.0254612887782244
2013-05-31,2013,5,-0.0038861580168579324,22245.485819058824,0.02360950168606779,16467.49150497869,0.035774724662024804,0.02360950168606779,-0.06198785346133606,-0.03105069882884892
2013-04-30,2013,4,-0.007785925397688197,22332.272559099023,0.01921246986709879,16087.669641453884,0.02537337580998167,0.01921246986709879,-0.0756231330952718,0.015252608277692037
2013-03-31,2013,3,0.023595609878916554,22507.51438700363,0.03797125451536343,15784.412099620064,0.030247629945725052,0.03797125451536343,0.009477104236877087,0.0028681326952688657
2013-02-28,2013,2,-0.009268418928685096,21988.67811641562,0.012758892151349288,15206.983845607483,0.0034396720022271676,0.012758892151349288,-0.05086846838387371,0.011325523404040805
2013-01-31,2013,1,0.020560294248682297,22194.384974221215,0.05119023582231752,15015.403926302837,0.026715677140501715,0.05119023582231752,-0.005061148639644464,-0.012931350482701331
2012-12-31,2012,12,-0.0069420211844565816,21747.255012071888,0.008934316692378763,14284.192731829073,-0.004669772068786493,0.008934316692378763,-0.02426979045607558,-0.009404474347115888
2012-11-30,2012,11,0.005200657163141876,21899.2802796979,0.005659657616895686,14157.703326671843,0.013087240587643212,0.005659657616895686,-0.004675410721908135,0.009792109183526465
2012-10-31,2012,10,-0.03052448028727721,21785.978872617965,-0.018198111803262473,14078.026516665934,-0.05279256825648582,-0.018198111803262473,-0.029437416816341377,-0.003960512244503112
2012-09-30,2012,9,0.023933950592203334,22471.922632016158,0.025350814711771585,14338.968671696952,0.008884040510118929,0.025350814711771585,0.046705627280061,-0.003481941583821202
2012-08-31,2012,8,0.037772813012374194,21946.652534589048,0.025052577228930062,13984.451434534303,0.05185191479384299,0.025052577228930062,0.04939609851235338,-0.0011736414816373442
2012-07-31,2012,7,0.0104557206380822,21147.839160368672,0.01182978826805181,13642.667454521297,0.009975084247051846,0.01182978826805181,0.008376847936764742,0.014012045025216802
2012-06-30,2012,6,0.02968797480705848,20929.01126534693,0.04058105632339015,13483.164473615112,0.036214198305631884,0.04058105632339015,0.02354575543588089,-0.004143282124123959
2012-05-31,2012,5,-0.05528166394523313,20325.585786576346,-0.060055516410264964,12957.341854035094,-0.07040137009507108,-0.060055516410264964,-0.06338034010471139,0.02869504037781101
2012-04-30,2012,4,-0.003446236357863596,21514.969076876303,-0.006676096951025889,13785.220382963264,-0.011695068084319526,-0.006676096951025889,-0.0014803247076433657,0.025092105650330376
2012-03-31,2012,3,0.01925474347245644,21589.3711526861,0.032164247516258015,13877.870391168477,0.05053070615225397,0.032164247516258015,-0.013208340481005276,-0.01591240483795575
2012-02-29,2012,2,0.022257063476793817,21181.526297473167,0.043405331066209474,13445.408930374602,0.06410057632645594,0.043405331066209474,-0.029649780549572347,-0.010997745761341049
2012-01-31,2012,1,0.07421581185179248,20720.352105401726,0.046374414267365216,12886.08418037824,0.08418376207587408,0.046374414267365216,0.11395480912860867,0.008619162102380784
