portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Portfolio 1,10000.0,118821.89657722395,0.12082167591242977,0.30922955740931735,-0.2190426367920476,0.9043246709687226,1.487688739941595,12.052236135613015,11.400585163122903,-28.015883678025045
benchmark,10000.0,96881.0419493081,0.11588014861128992,0.3230780792459751,-0.3679498983737455,0.6631609064199041,0.9941924334811604,11.005452800663296,14.801351529251464,-50.784793103513096
