portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
Sample Portfolio,0.12820057325328982,18.567378297529768,18.975157167681544,10.200808117826977,,7.902799988057829,12.227885580185527,10.417835127442249,12.566075276943284
Portfolio 2,0.7446600550962579,46.50925399292731,33.08456174043353,20.135734328138778,,19.88409823778603,20.59858766983882,14.265546280959606,16.35257840382112
Portfolio 3,-2.3898920124685197,44.984141784153266,27.76860380516444,18.163702956160833,,20.340707668952952,19.95112091963842,14.482710762428708,15.965209902948354
benchmark,1.658483197328664,20.23085945422607,20.917505058154575,12.69213826311355,,13.081637433046645,15.507082430592888,12.939399445578253,15.869530547207425
