portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Sample Portfolio,10000.0,21577.70268359029,0.12351999271100655,0.24216185686119296,-0.1730655443093082,0.7666175801426549,1.1983466225714763,12.227885580185527,12.403021424751705,-22.245435933664425
Portfolio 2,10000.0,34856.31556431411,0.20374799934340249,0.5437907763561876,-0.09956654661601094,1.0042810561909796,1.707826878002408,20.59858766983882,17.456442921299537,-22.346462959458556
Portfolio 3,10000.0,33627.563758620345,0.19767382392793242,0.42545053738219396,-0.11600909554848093,0.9918778088725505,1.6547400111479458,19.95112091963842,17.062340987374412,-20.0510433347023
benchmark,10000.0,26145.127351256764,0.15921057496986019,0.2872876069678869,-0.1817536936501496,0.7719127290834246,1.2321277374873614,15.507082430592888,16.941594566673707,-23.92717882832831
