asset,optimized,provided
QQQ,0.19031214773485491,0.22717340021937912
SPMO,0.3286820840089924,0.22255802812704556
AIA,0.0,0.1366283983143043
GLD,0.39663664505228136,0.04902230857584279
XLE,0.04240045455128397,0.22687650393219555
144600,0.0,0.04997355608816173
SCHD,0.04196866865258735,0.08776780474307116
