ticker,name,expected_return,volatility,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,Invesco QQQ Trust,0.22590766435829504,0.19114959488933375,1.0,6.386461963881794,0.22877783825598774,0.22590766435829504,0.19114959488933375,0.5792846059211725,-0.2782343889258151,-0.278234388925815,0.9809742828942373,1.6193253787298278,-0.1031759477417532,0.11548152492830766,0.25845239339509485,0.2619572404080408,0.18283180317965964,,0.22877783825598774,0.18225314207787863,0.19973531588127405
SPMO,Invesco S&P 500 Momentum ETF,0.22769565721786966,0.18909422815267232,1.0,6.515183417844011,0.23150532503604415,0.22769565721786966,0.18909422815267232,0.6635805747183574,-0.0396758590954841,-0.19003653477100046,1.0010925847975838,1.7336642684008559,-0.09877775710493142,0.17861028362606368,0.2670896569443926,0.3908777533947363,0.2385968480084637,,0.23150532503604415,0.21845192567622515,0.20787771647322031
AIA,iShares Asia 50 ETF,0.15416398040970566,0.19080359700199892,1.0,3.3912825467820973,0.14532655592504984,0.15416398040970566,0.19080359700199892,0.43827848328074737,-0.17357234123907017,-0.3719610076189026,0.6067451276732793,1.0443358110887728,-0.09782884226422106,0.3661486843268471,0.6628275858805392,0.3899097284275004,0.17467117865348714,,0.14532655592504984,0.209457464560704,0.21203724750573524
GLD,SPDR Gold Shares,0.1658434431964755,0.15068275712237778,1.0,3.992904628487236,0.16629894264400003,0.1658434431964755,0.15068275712237778,0.6148184716811123,-0.06704817652936479,-0.2382431439388064,0.845807563149117,1.5898714417851352,-0.09501637369634475,-0.013698048789798745,0.28185739566661105,0.33271159933789196,0.23487136716111046,,0.16629894264400003,0.18332074486395258,0.15676920658311194
XLE,State Street Energy Select Sector SPDR ETF,0.1916537781196243,0.3140664810903396,1.0,3.5840421400134304,0.1523834484288713,0.19165377811962428,0.3140664810903396,0.7624170930520575,-0.3572022197006698,-0.5681959288135608,0.4879825124965604,0.7812158631191606,0.035413292210946246,0.35990437024539634,0.42600269272576274,0.17382916941563464,0.2992662679544775,,0.1523834484288713,0.21798915872826227,0.26239159492135383
144600,KODEX 은선물(H),0.17220301362959767,0.3576901932758316,1.0,2.7547770700636933,0.11917627591013935,0.1722030136295977,0.3576901932758316,1.3635852240765045,-0.1557017543859649,-0.48351351351351346,0.37408961318714445,0.6866411420507985,-0.0938759065269944,-0.10789369297897633,0.6614952718676126,0.3389055902571547,0.17767522115638945,,0.11917627591013935,0.4683011130302887,0.4006449054574981
SCHD,Schwab U.S. Dividend Equity ETF,0.160217036066204,0.1475019481630131,1.0,3.807257438073977,0.16014553130147235,0.16021703606620397,0.1475019481630131,0.4130496083119628,-0.02572804645274407,-0.18133939249976216,0.8259023694071089,1.3379170495057653,-0.0007309114436574449,0.23539076644439016,0.29219786853945107,0.17808053263736112,0.1392947855407689,,0.16014553130147235,0.12705431550667168,0.13065317867602852
