roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,20.727531839898756,57.43618867653388,-5.913655444251376,18.7775573903985,65.4270795417075,-3.356594846456018,18.277306915381413,47.40165144801607,-13.33625906278002
3,19.131690061430998,39.366859888139686,7.862938832071054,16.89199272517616,36.59153632217538,5.287564932015076,17.338240130079686,28.678216178601268,7.299226154496097
5,18.501005336390087,27.1079153506526,13.166295332753442,17.043748856373206,25.274354675331434,9.45507929543612,17.43704819129184,23.08189614978453,11.415879579725097
7,18.65169289315615,25.990861918120387,12.635922434181325,16.716611547571393,24.33656296807214,12.628004174938457,17.108939772834024,21.497134943002894,12.502762136853285
