portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,-8.840791701238448,31.125485653240403,32.86115270702459,22.76450032044228,19.964284342910798,10.845895265401563,19.012726873519203,12.44275129673794,12.068796236781749
provided,-6.083493567396625,39.63198892520683,30.26681275179135,22.53606934853869,18.55318089966238,19.892445046612185,17.65227645303098,11.897114949636013,11.54615448099598
benchmark,-5.867600792947014,20.246420162467672,22.71477293883595,16.784541060528667,17.80193166279773,8.88832490115481,16.737078616056355,12.508002261066775,14.294093160454882
