portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
TLT Local USD,10000.0,6660.148958485789,-0.07325083300599058,0.042472484165815505,-0.31234553188368586,-0.7622185584801844,-0.9417235654365581,-8.065305680928446,14.647460278953567,-42.03999058380018
EDV Local USD,10000.0,5221.973498254337,-0.1135362401994255,0.013586269981612054,-0.39151848644871046,-0.7501109910063284,-0.9389495010823408,-12.577954307234052,20.254478284847664,-53.23058205312634
ZROZ Local USD,10000.0,4663.617668662936,-0.1331648313797016,0.011909878883928915,-0.41283975449291,-0.7821113163068906,-0.9746789430531517,-14.599597332577774,21.935452842698755,-56.2325379042506
benchmark,10000.0,17866.750502939678,0.1327809508320759,0.2617578001576646,-0.18175368123865732,0.6011151491495313,0.9398466821798861,12.757998896820212,15.701837389959012,-23.927177194402816
