ticker,name,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,5y_annualized_volatility,cagr_pct,annualized_volatility_pct,max_drawdown_pct,3y_annualized_volatility_pct
TLT,iShares 20+ Year Treasury Bond ETF,1.0,0.6660148958485789,-0.07325083300599058,0.042472484165815505,-0.31234553188368586,-0.7622185584801844,-0.9417235654365581,-0.022274738458572196,-0.02362502176633474,0.0008619685864246218,-0.009090195546561874,,,-0.08065305680928447,,-8.065305680928446,14.647460278953567,-42.03999058380018,13.94070743107084
EDV,Vanguard Extended Duration Treasury ETF,1.0,0.5221973498254336,-0.1135362401994255,0.013586269981612054,-0.39151848644871046,-0.7501109910063284,-0.9389495010823408,-0.035169098141425326,-0.04305785455198885,-0.0127853343230111,-0.04236326109252264,,,-0.12577954307234052,,-12.577954307234052,20.254478284847664,-53.23058205312634,20.002031462832147
ZROZ,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,1.0,0.4663617668662936,-0.1331648313797016,0.011909878883928915,-0.41283975449291,-0.7821113163068906,-0.9746789430531517,-0.0404558618474421,-0.05341970865233148,-0.01981556388136141,-0.06569798538359983,,,-0.14599597332577774,,-14.599597332577774,21.935452842698755,-56.2325379042506,22.269788221561324
