year,Sample Portfolio_return_pct,Portfolio 2_return_pct,Portfolio 3_return_pct,benchmark_return_pct
2020,19.592346730237196,27.4051229081266,29.791544148569905,18.33164023273044
2021,15.487649614479416,12.238481864563955,15.935419131920249,28.728772012764246
2022,-17.30654368648513,-9.95665043684465,-11.600910253795416,-18.175362536271734
2023,18.797374800047418,20.728387936568772,28.661550811313717,26.175780015766435
2024,18.652654037179417,21.155109714014554,14.543781333311912,24.88648456442084
2025,24.21618364522764,54.379077793788525,42.54505575141725,17.71905551191477
2026,7.902798233878294,19.88409823778603,20.340707668952952,13.081637433046666
