portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
Sample Portfolio,0.1281989431503705,18.56737646187061,18.975154798179794,10.20080685995679,,7.902798233878294,12.22788792642817,10.41783413570379,12.566071545871571
Portfolio 2,0.7446600550962579,46.50925299284603,33.084561554209714,20.135730694101927,,19.88409823778603,20.598587601699236,14.265544952263529,16.352578475358285
Portfolio 3,-2.3898920124685197,44.9841399150269,27.76860306536402,18.163699195833427,,20.340707668952952,19.951118478499907,14.48271015044893,15.965212192222754
benchmark,1.658483197328664,20.230859454226113,20.91750222309734,12.692138263113574,,13.081637433046666,15.507087837368761,12.939403096181604,15.869533410357828
