roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,20.727529098024743,57.436190078689165,-5.913660707517899,18.777557570411407,65.42707632508551,-3.356597628796154,18.277306624426366,47.40166189459458,-13.336270898866298
3,19.131686619611056,39.366851661067614,7.8629395148337,16.891992970592604,36.591538100104714,5.287560573752947,17.33824017275967,28.678222036670586,7.299235680393812
5,18.501002237110534,27.10790756534285,13.166298362750783,17.043749202121177,25.27435358397483,9.455080053549757,17.437048602519038,23.08189614978453,11.415871774965748
7,18.65168996076029,25.990856370963165,12.635922500630148,16.71661194559248,24.33656181377437,12.628003181952629,17.10894018978307,21.497134943002894,12.50276641736523
