point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_AIA,weight_GLD,weight_XLE,weight_144600,weight_SCHD,weight_138920
85,0.2002774158065599,0.1452709375157112,1.1143494424192397,0.6005740625532341,0.2209438358053649,0.0,0.17848210164140096,0.0,0.0,0.0,0.0
86,0.20111331387507958,0.1472708308103637,1.1048928385445214,0.6148735254275857,0.2202815860096832,0.0,0.16484488856273116,0.0,0.0,0.0,0.0
87,0.20194921194359935,0.1493145533872422,1.0953680043044414,0.6291729883019394,0.21961933621400043,0.0,0.15120767548406025,0.0,0.0,0.0,0.0
88,0.20278511001211902,0.15140033032878122,1.085798703800196,0.6434724511762926,0.2189570864183172,0.0,0.13757046240539017,0.0,0.0,0.0,0.0
89,0.20362100808063874,0.1535264476201811,1.0762066279498332,0.6577719140506433,0.21829483662263696,0.0,0.12393324932671974,0.0,0.0,0.0,0.0
90,0.20445690614915848,0.1556912526086679,1.0666114876752317,0.6720713769249955,0.21763258682695535,0.0,0.1102960362480491,0.0,0.0,0.0,0.0
91,0.2052928042176782,0.1578931540112349,1.0570311149753566,0.686370839799348,0.21697033703127347,0.0,0.09665882316937857,0.0,0.0,0.0,0.0
92,0.20612870228619792,0.16013062153489166,1.047481569060435,0.7006703026737024,0.2163080872355889,0.0,0.08302161009070864,0.0,0.0,0.0,0.0
93,0.20696460035471761,0.16240218516837002,1.037977245156809,0.7149697655480545,0.21564583743990712,0.0,0.06938439701203845,0.0,0.0,0.0,0.0
94,0.2078004984232374,0.1647064341989957,1.0285309839951806,0.7292692284224066,0.2149835876442261,0.0,0.05574718393336735,0.0,0.0,0.0,0.0
95,0.20863639649175703,0.1670420160031908,1.0191541803608155,0.7435686912967574,0.21432133784854518,0.0,0.04210997085469739,0.0,0.0,0.0,0.0
96,0.20947229456027677,0.16940763465395578,1.0098568894107107,0.7578681541711118,0.21365908805286166,0.0,0.028472757776026605,0.0,0.0,0.0,0.0
97,0.2103081926287965,0.17180204938376517,1.000647929749521,0.7721676170454632,0.21299683825718047,0.0,0.01483554469735628,0.0,0.0,0.0,0.0
98,0.2111440906973162,0.1742240729366952,0.9915349825042734,0.7864670799198172,0.21233458846149653,0.0,0.0011983316186862912,0.0,0.0,0.0,0.0
99,0.21197998876583593,0.17697510607253492,0.9808450749479054,0.8889839993164953,0.11101600068350466,0.0,0.0,0.0,0.0,0.0,0.0
100,0.21281579941189677,0.18045391875477867,0.9665679361760658,0.9999995741437948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
