metric,optimized,provided,benchmark
alpha,0.060611625466045704,0.039445524233736304,-2.0816681711721685e-17
beta,0.6522595869639588,0.7309654858248655,1.0000000000000002
calmar_ratio,2.8243015003643026,3.288577757038586,2.602767716609566
excess_kurtosis,1.6581677913052602,1.9521409696704115,0.6512919692647294
historical_var_95,0.038437808599291245,0.04640479431758298,0.05132262680248548
modigliani_modigliani,0.2155656982387253,0.19527423171628455,0.16577787123957938
r_squared,0.6487970896474967,0.7503714307400401,1.0
skewness,-0.41065091144540605,-0.3993717903971494,-0.47960412203444663
treynor_ratio,0.21995704313068684,0.18110389292520174,0.12738304365337247
